ID,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net ,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Aidat,Cephe,Depozito,Yakıt Tipi,Yetkili Ofis,Rent,Site İçerisinde,Krediye Uygunluk,Tapu Durumu,Takas,Kira Getirisi
117,Ankara,Çankaya,Yaşamkent,3044-3932,11-04-2023,3,100,2,2,Merkezi (Pay Ölçer),15,Eşyalı,1,,,Boş,"1,000","Kuzey, Güney, Doğu","33,600",,,"16,800",,,,,
118,Ankara,Çankaya,Emek,5497-6318,11-04-2023,4,110,Ara Kat,35,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,100,"Güney, Batı","26,000",Doğalgaz,Evet,"13,000",,,,,
119,Ankara,Gölbaşı,Taşpınar,49545-3530,10-04-2023,3,120,9,0,Merkezi,23,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Güney, Doğu, Batı","13,750",Doğalgaz,Evet,"13,750",Veb Tower,,,,
120,Ankara,Çankaya,Birlik,22003-2001,11-04-2023,3,145,1,25,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Boş,100,"Güney, Doğu, Batı","20,000",Doğalgaz,Evet,"20,000",,,,,
121,Ankara,Çankaya,İlkadım,14072-12360,11-04-2023,3,110,10,20,Merkezi,14,Eşyalı Değil,1,Betonarme,İkinci El,Boş,750,"Kuzey, Batı","12,000",Doğalgaz,Evet,"12,000",,,,,
122,Ankara,Altındağ,Aydınlıkevler,69104-1408,11-04-2023,4,120,Yüksek Giriş,4,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100,Güney,,,,"8,000",,,,,
123,Ankara,Çankaya,Cevizlidere,8053-2597,10-04-2023,4,140,2,14,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,,150,"Kuzey, Doğu","13,000",Doğalgaz,Evet,"13,000",,,,,
124,Ankara,Çankaya,Yücetepe,13861-2462,11-04-2023,2,55,Giriş Katı,2,Kombi,5,Eşyalı,1,,,Kiracılı,1-Feb,,,,,"12,000",,Uygun değil,,,
125,Ankara,Çankaya,Güvenevler,20419-850,11-04-2023,3,85,1,55,Kombi,4,Eşyalı,1,Kagir,İkinci El,Boş,150,"Güney, Batı","15,000",Doğalgaz,Evet,"13,000",,,,,
126,Ankara,Etimesgut,Topçu,113388-1810,10-04-2023,3,110,2,15,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,50,Güney,"8,500",Doğalgaz,Evet,"8,500",,,,,
127,Ankara,Mamak,Altınevler,0-40618695,11-04-2023,2,44,En Üst Kat,0,Kat Kaloriferi,23,Eşyalı Değil,1,Betonarme,Sıfır,Boş,625,"Güney, Batı","16,000",Doğalgaz,,"8,000",Evet (Site Adı Belirtilmemiş),,,,
128,Ankara,Gölbaşı,İncek,62574-2955,10-04-2023,3,70,1,2,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,300,"Güney, Doğu","17,000",Doğalgaz,Evet,"8,500",,,,,
129,Ankara,Çankaya,Yukarı Bahçelievler,2250-3119,11-04-2023,3,75,Bahçe Katı,0,Kombi,3,Eşyalı Değil,1,Betonarme,Sıfır,Boş,200,Güney,"12,500",Doğalgaz,Evet,"12,500",,,,,
130,Ankara,Çankaya,Aziziye,16814-6945,11-04-2023,3,100,Teras Katı,0,Merkezi (Pay Ölçer),4,,1,Betonarme,Sıfır,Boş,"1,200","Güney, Doğu","25,000",Doğalgaz,Evet,"25,000",,,,,
131,Ankara,Yenimahalle,Karacakaya,111334-3645,11-04-2023,6,370,,4,Kombi,3,Eşyalı,2,Betonarme,İkinci El,Mülk Sahibi,"1,100","Güney, Batı","87,000",Doğalgaz,Evet,"29,000",Mebuskent Konutları,,,,
132,Ankara,Keçiören,Kavacık Subayevleri,8767-2707,11-04-2023,4,190,3,26,Kombi,3,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",,Doğalgaz,Evet,"13,250",,,,,
133,Ankara,Çankaya,Muhsin Ertuğrul,3620-9725,10-04-2023,4,140,1,30,Kombi,4,Eşyalı Değil,1,,İkinci El,,50,Batı,"18,000",Doğalgaz,Evet,"12,000",,,,,
134,Ankara,Çankaya,Oran,130591-122,10-04-2023,8,820,,21,Yerden Isıtma,3,Eşyalı Değil,4,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",,Doğalgaz,Evet,"85,000",,,,,
135,Ankara,Çankaya,Hilal,9609-4178,11-04-2023,5,190,1,15,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,250,"Güney, Batı","13,500",Doğalgaz,Evet,"13,500",,,,,
136,Ankara,Keçiören,Ayvalı,113784-729,10-04-2023,4,135,En Üst Kat,15,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,"Güney, Doğu, Batı",,Doğalgaz,Evet,"8,499",,,,,
137,Ankara,Çankaya,Emek,38136-2140,10-04-2023,4,125,En Üst Kat,21,Merkezi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,800,"Güney, Batı","20,000",Doğalgaz,Evet,"14,500",,,,,
138,Ankara,Çankaya,Emek,1170-5669,11-04-2023,3,85,Kot 1,7,Kombi,4,Eşyalı Değil,1,Betonarme,,Boş,200,"Kuzey, Güney, Batı",,Doğalgaz,Evet,"11,500",,,,,
139,Ankara,Çankaya,Kırkkonaklar,121565-114,11-04-2023,3,150,Giriş Katı,8,Kombi,3,Eşyalı,2,Betonarme,İkinci El,Boş,50,"Güney, Doğu","11,000",Doğalgaz,Evet,"11,000",,,,,
140,Ankara,Keçiören,İncirli,135949-41,11-04-2023,4,120,3,20,Kombi,5,Eşyalı,1,Betonarme,İkinci El,Boş,,"Güney, Batı","9,000",Doğalgaz,,"10,000",,,,,
141,Ankara,Çankaya,Huzur,9639-18927,10-04-2023,4,130,2,22,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Boş,75,Batı,"20,000",Doğalgaz,Evet,"12,000",,,,,
142,Ankara,Çankaya,Yukarı Bahçelievler,5042-3325,11-04-2023,5,145,1,35,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,50,Güney,"15,000",Doğalgaz,Evet,"15,000",,,,,
143,Ankara,Yenimahalle,Demetevler,31365-2014,11-04-2023,3,90,4,23,Kombi,6,,1,Betonarme,İkinci El,Boş,60,Kuzey,"10,000",Doğalgaz,Evet,"10,000",,,,,
144,Ankara,Çankaya,Emek,115697-496,11-04-2023,5,185,3,1,Kombi,3,Eşyalı Değil,3,,,Boş,200,Batı,"21,000",Doğalgaz,Evet,"21,000",,,,,
145,Ankara,Çankaya,Çayyolu,94790-776,10-04-2023,3,105,Ara Kat,4,Merkezi (Pay Ölçer),18,Eşyalı,1,Betonarme,Sıfır,Boş,"1,200","Kuzey, Doğu","42,000",Doğalgaz,Evet,"21,000",,,,,
146,Ankara,Çankaya,Ata,3286-8355,11-04-2023,4,140,2,18,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Mülk Sahibi,100,"Güney, Doğu","15,000",Doğalgaz,Evet,"15,000",,,,,
147,Ankara,Çankaya,Oran,39997-4490,11-04-2023,5,217,Bahçe Katı,11,Merkezi (Pay Ölçer),30,Eşyalı,2,Betonarme,İkinci El,Mülk Sahibi,"4,200","Güney, Batı","85,000",Doğalgaz,Evet,"39,500",,,,,
148,Ankara,Altındağ,Gültepe,96259-405,11-04-2023,4,130,2,12,Merkezi (Pay Ölçer),13,Eşyalı,1,Betonarme,İkinci El,Kiracılı,40,Güney,"10,000",Doğalgaz,Evet,"10,000",,,,,
149,Ankara,Çankaya,Tınaztepe,125089-545,10-04-2023,3,130,2,31,Merkezi,7,Eşyalı,1,Betonarme,,Boş,750,"Güney, Doğu","20,000",Doğalgaz,Evet,"11,000",,,,,
150,Ankara,Etimesgut,Altay,44824-2919,11-04-2023,2,60,9,11,Merkezi (Pay Ölçer),13,,1,Betonarme,İkinci El,Boş,690,Güney,"9,000",Doğalgaz,Evet,"9,000",Erland Rezidans,,,,
151,Ankara,Etimesgut,Şehit Osman Avcı,65586-162,11-04-2023,2,70,7,10,Merkezi (Pay Ölçer),14,Eşyalı Değil,1,Betonarme,İkinci El,Boş,850,Güney,"9,000",,Evet,"9,000",,,,,
152,Ankara,Gölbaşı,Hacılar,3918-4050,10-04-2023,2,65,11,5,Merkezi (Pay Ölçer),21,Eşyalı,1,Betonarme,İkinci El,Boş,,,"25,000",Doğalgaz,Evet,"12,500",İncek Loft Konutları,,,,
153,Ankara,Mamak,Zirvekent,41594-2022,10-04-2023,3,90,2,7,Merkezi,3,Eşyalı,1,Betonarme,,,,,,Doğalgaz,Evet,"5,000",,,,,
154,Ankara,Çankaya,Hilal,56844-976,10-04-2023,2,75,Yüksek Giriş,5,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,,,,Doğalgaz,Evet,"15,000",,,,,
155,Ankara,Çankaya,Hilal,18865-3577,11-04-2023,4,150,2,22,Merkezi,4,Eşyalı,1,Betonarme,İkinci El,Boş,"1,800","Güney, Doğu","30,000",Doğalgaz,Evet,"15,000",,,,,
156,Ankara,Çankaya,Hilal,2412-2814,10-04-2023,3,65,Zemin,20,Merkezi (Pay Ölçer),4,Eşyalı,1,Betonarme,İkinci El,Boş,100,Güney,"13,500",Elektrik,Evet,"9,000",,,,,
157,Ankara,Çankaya,Kızılay,39194-1629,11-04-2023,2,65,5,30,Kombi,5,Eşyalı Değil,1,Betonarme,,Boş,250,"Güney, Batı","6,000",Doğalgaz,Evet,"6,000",,,,,
158,Ankara,Çankaya,Bayraktar,2289-4091,11-04-2023,5,160,6,20,Kombi,10,Eşyalı,2,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı","40,000",Doğalgaz,Evet,"18,000",,,,,
159,Ankara,Çankaya,Ayrancı,8356-444,11-04-2023,2,90,21 ve üzeri,12,Merkezi,26,Eşyalı Değil,1,Betonarme,İkinci El,Boş,930,Güney,"15,000",Doğalgaz,Evet,"10,000",çankaya park evleri,,,,
160,Ankara,Çankaya,Oran,67934-4276,10-04-2023,3,120,2,13,Merkezi (Pay Ölçer),6,Eşyalı,1,,,Boş,,,,,Evet,"31,000",Park Oran Konutları,,,,
161,Ankara,Çankaya,Remzi Oğuz Arık,10144-6604,11-04-2023,3,100,Bahçe Katı,15,Kombi,5,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,Kuzey,"17,000",Doğalgaz,Evet,"14,000",,,,,
162,Ankara,Çankaya,Emek,21161-2644,10-04-2023,3,90,En Üst Kat,35,Merkezi (Pay Ölçer),4,Eşyalı Değil,1,Kagir,İkinci El,Boş,218,"Güney, Doğu, Batı","9,000",Doğalgaz,Evet,"9,000",,,,,
163,Ankara,Çankaya,Aşağı Öveçler,18192-1393,11-04-2023,6,220,3,10,Kombi,3,Eşyalı,3,Betonarme,,Boş,,"Güney, Doğu, Batı","20,000",Doğalgaz,Evet,"20,000",,,,,
164,Ankara,Çankaya,Keklik Pınarı,99900-1245,11-04-2023,4,135,Ara Kat,10,Kombi,3,Eşyalı,2,Betonarme,İkinci El,Boş,75,"Güney, Doğu","12,000",Doğalgaz,Evet,"12,000",,,,,
165,Ankara,Çankaya,Remzi Oğuz Arık,1345-1935,11-04-2023,4,130,2,40,Merkezi,4,Eşyalı,1,Betonarme,İkinci El,Boş,"1,150","Kuzey, Batı","15,000",Doğalgaz,,"15,000",,,,,
166,Ankara,Çankaya,Emek,15927-626,11-04-2023,4,115,7,40,Merkezi,15,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"1,200","Doğu, Batı","11,000",Doğalgaz,Evet,"11,000",Tusso (Şenyuva) Blok,,,,
167,Ankara,Çankaya,Ayrancı,5462-3308,11-04-2023,4,115,3,45,Merkezi,4,Eşyalı Değil,1,Betonarme,,Boş,"1,500","Kuzey, Doğu","7,500",Doğalgaz,Evet,"7,750",,,,,
168,Ankara,Çankaya,Yaşamkent,67340-507,10-04-2023,2,90,Yüksek Giriş,10,Merkezi,7,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"1,250","Güney, Batı","9,000",Doğalgaz,Evet,"9,000",Park Lima Sitesi,,,,
169,Ankara,Keçiören,Esertepe,7372-2526,11-04-2023,4,120,4,15,Kombi,5,Eşyalı,1,Betonarme,İkinci El,Boş,,Güney,"13,000",Doğalgaz,,"11,000",,,,,
170,Ankara,Yenimahalle,Yeni Batı,8545-1196,11-04-2023,4,115,2,30,Merkezi,5,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"1,000","Doğu, Batı","16,000",Doğalgaz,Evet,"8,000",,,,,
171,Ankara,Çankaya,Umut,42363-1051,11-04-2023,3,100,Kot 1,45,Merkezi,3,Eşyalı,1,Betonarme,İkinci El,,800,"Doğu, Batı","10,000",Doğalgaz,Evet,"8,000",,,,,
172,Ankara,Çankaya,Birlik,3535-4296,10-04-2023,4,125,Yüksek Giriş,16,Kombi,3,Eşyalı,2,Betonarme,İkinci El,Boş,80,Güney,"28,000",Doğalgaz,Evet,"14,000",,,,,
173,Ankara,Çankaya,Ayrancı,77297-124,10-04-2023,4,150,3,30,Merkezi,,Eşyalı,1,Betonarme,İkinci El,Kiracılı,"1,200","Güney, Batı","18,000",Doğalgaz,Evet,"9,000",,,,,
174,Ankara,Keçiören,Aşağı Eğlence,16149-3098,11-04-2023,4,130,Yüksek Giriş,30,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,100,"Güney, Batı",,Doğalgaz,,"10,000",,,,,
175,Ankara,Keçiören,Etlik,93678-8619,10-04-2023,4,110,2,27,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100,"Kuzey, Doğu","7,500",Doğalgaz,Evet,"7,500",,,,,
176,Ankara,Keçiören,Tepebaşı,128129-132,11-04-2023,4,115,En Üst Kat,35,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,,"6,000",Doğalgaz,,"6,500",,,,,
177,Ankara,Çankaya,Güvenevler,16814-6933,11-04-2023,2,65,1,1,Merkezi (Pay Ölçer),4,Eşyalı,1,Betonarme,Sıfır,Boş,450,"Güney, Doğu","14,000",Doğalgaz,Evet,"14,000",,,,,
178,Ankara,Mamak,Misket,129644-7695,10-04-2023,5,240,En Üst Kat,11,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,150,Güney,"6,500",Doğalgaz,,"9,000",,,,,
179,Ankara,Yenimahalle,Ergenekon,89176-2657,10-04-2023,4,110,2,35,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,40,"Güney, Doğu, Batı","6,000",Doğalgaz,Evet,"6,000",,,,,
180,Ankara,Çankaya,Hilal,16177-1744,11-04-2023,5,235,3,15,Merkezi,7,Eşyalı Değil,2,Betonarme,İkinci El,Boş,"3,000","Güney, Doğu","50,000",Doğalgaz,Evet,"25,000",,,,,
181,Ankara,Çankaya,Birlik,2430-9046,11-04-2023,2,55,2,10,Kombi,5,Eşyalı,1,Betonarme,İkinci El,Boş,150,"Güney, Doğu","9,000",Doğalgaz,Evet,"10,000",,,,,
182,Ankara,Çankaya,Bahçelievler,5472-1051,11-04-2023,4,125,1,35,Merkezi,4,Eşyalı,1,Betonarme,İkinci El,Boş,"1,750",Batı,"30,000",Doğalgaz,,"12,500",,,,,
183,Ankara,Çankaya,Barbaros,20419-849,11-04-2023,3,85,1,55,Kombi,4,Eşyalı,1,Kagir,İkinci El,Boş,150,"Güney, Batı","15,000",Doğalgaz,Evet,"13,000",,,,,
184,Ankara,Çankaya,Bahçelievler,1170-5672,11-04-2023,3,80,Yüksek Giriş,35,Kombi,4,Eşyalı,1,,İkinci El,Kiracılı,100,"Kuzey, Doğu",,Doğalgaz,Evet,"15,000",,,,,
185,Ankara,Altındağ,Aydınlıkevler,8767-2696,11-04-2023,4,120,1,25,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,,Güney,,Doğalgaz,Evet,"10,500",,,,,
186,Ankara,Çankaya,Kültür,9988-1713,10-04-2023,4,120,4,35,Kombi,9,Eşyalı Değil,1,Betonarme,İkinci El,Boş,600,Batı,"11,000",Doğalgaz,Evet,"11,000",,,,,
187,Ankara,Çankaya,Kırkkonaklar,88053-5001,11-04-2023,2,55,3,2,Kombi,4,Eşyalı Değil,1,Betonarme,Sıfır,Boş,200,"Güney, Doğu","19,000",Doğalgaz,Evet,"9,250",,,,,
188,Ankara,Çankaya,Bahçelievler,3584-27270,11-04-2023,4,125,1,30,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Doğu",,Doğalgaz,Evet,"12,500",,,,,
189,Ankara,Çankaya,Anıttepe,17943-1559,10-04-2023,3,95,4,30,Merkezi,5,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"1,250","Güney, Doğu","8,500",Doğalgaz,Evet,"8,500",,,,,
190,Ankara,Altındağ,Aydınlıkevler,121272-373,11-04-2023,4,150,1,23,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı","11,500",Doğalgaz,Evet,"11,500",,,,,
191,Ankara,Çankaya,Gökkuşağı,38385-623,11-04-2023,2,57,1,4,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Boş,250,Batı,"25,000",Doğalgaz,,"11,750",,,,,
192,Ankara,Çankaya,İlkbahar,130591-38,10-04-2023,4,145,Ara Kat,2,Merkezi (Pay Ölçer),4,Eşyalı,2,Betonarme,İkinci El,Boş,,"Kuzey, Doğu, Batı",,Doğalgaz,Evet,"28,000",,,,,
193,Ankara,Çankaya,Yukarı Bahçelievler,21161-2618,11-04-2023,3,115,3,0,Kombi,3,Eşyalı Değil,2,Betonarme,Sıfır,Boş,200,"Kuzey, Batı","16,250",Doğalgaz,Evet,"16,250",,,,,
194,Ankara,Çankaya,Emek,115697-432,11-04-2023,5,160,3,30,Kombi,3,Eşyalı,2,,,Boş,100,"Güney, Batı","18,000",,Evet,"18,000",,,,,
195,Ankara,Çankaya,Harbiye,119869-641,11-04-2023,3,85,Yüksek Giriş,27,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Kiracılı,150,Doğu,"9,000",Doğalgaz,Evet,"9,000",,,,,
196,Ankara,Çankaya,Bahçelievler,3897-1649,11-04-2023,12,"7,000",,0,Kombi,6,Eşyalı Değil,67,Betonarme,Sıfır,Boş,,"Kuzey, Güney, Doğu, Batı",1,Doğalgaz,Evet,1,,,,,
197,Ankara,Çankaya,Güvenevler,16814-6921,11-04-2023,2,65,1,0,Merkezi (Pay Ölçer),4,Eşyalı,1,Betonarme,Sıfır,Boş,450,"Güney, Doğu","14,000",Doğalgaz,Evet,"14,000",,,,,
198,Ankara,Mamak,Zirvekent,129644-7146,10-04-2023,3,95,3,10,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,180,"Güney, Doğu","10,500",Doğalgaz,Evet,"5,250",,,,,
199,Ankara,Çankaya,Metin Oktay,90726-1200,10-04-2023,3,100,Yüksek Giriş,6,Merkezi,6,Eşyalı,1,Betonarme,İkinci El,Kiracılı,300,Güney,"10,000",Doğalgaz,Evet,"8,000",,,,,
200,Ankara,Pursaklar,Saray Fatih,136756-11,11-04-2023,4,125,Kot 1,10,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,"4,000",Doğalgaz,Evet,"4,450",,,,,
201,Ankara,Altındağ,Ulubey,137046-7,11-04-2023,4,145,6,0,Kombi,10,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Güney, Doğu","40,000",Doğalgaz,,"7,000",,,,,
202,Ankara,Çankaya,Aziziye,96373-1238,11-04-2023,2,85,1,4,Merkezi (Pay Ölçer),3,Eşyalı,1,,,Boş,550,Güney,,,,"15,000",,Uygun değil,,,
203,Ankara,Çankaya,Konutkent,130967-114,11-04-2023,1,30,En Üst Kat,10,Kombi,4,,1,,,,,,,,,"7,300",,,,,
204,Ankara,Çankaya,Seyranbağları,135171-50,10-04-2023,4,100,3,45,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,Doğu,"5,500",Doğalgaz,Evet,"5,500",,,,,
205,Ankara,Çankaya,Şehit Cevdet Özdemir,3483-5951,11-04-2023,4,115,2,22,Kombi,2,Eşyalı Değil,1,Betonarme,Sıfır,Boş,100,"Güney, Batı",,Doğalgaz,Evet,"11,750",,,,,
206,Ankara,Keçiören,Kamil Ocak,123227-540,11-04-2023,4,100,Yüksek Giriş,15,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,Doğu,"5,500",Doğalgaz,Evet,"5,500",,,,,
207,Ankara,Polatlı,Şentepe,0-40617823,11-04-2023,4,140,4,16,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,"Güney, Doğu, Batı","3,500",Doğalgaz,,"3,500",,,,,
208,Ankara,Çankaya,Huzur,130243-89,11-04-2023,4,120,1,12,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,Güney,"8,500",Doğalgaz,Evet,"9,250",,,,,
209,Ankara,Çankaya,Emek,2332-2583,11-04-2023,4,110,Yüksek Giriş,35,Kombi,2,Eşyalı,1,Betonarme,,Boş,50,"Güney, Batı","15,000",Doğalgaz,Evet,"10,000",,,,,
210,Ankara,Keçiören,Ayvalı,130429-203,10-04-2023,4,120,Ara Kat,25,Kombi,4,,1,Betonarme,İkinci El,,100,"Güney, Doğu","10,000",Doğalgaz,Evet,"7,500",,,,,
211,Ankara,Etimesgut,Yeni Bağlıca,136890-52,11-04-2023,5,185,8,12,Merkezi (Pay Ölçer),8,Eşyalı Değil,2,Betonarme,İkinci El,Boş,900,,"13,500",Doğalgaz,Evet,"13,750",,,,,
212,Ankara,Keçiören,Aşağı Eğlence,75812-670,10-04-2023,4,110,3,30,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,Doğu,"7,250,000",Doğalgaz,Evet,"7,250",,,,,
213,Ankara,Çankaya,Kavaklıdere,136554-17,11-04-2023,3,125,Yüksek Giriş,35,Kombi,3,Eşyalı Değil,1,Kagir,,Boş,100,,"15,000",Doğalgaz,Evet,"13,000",,,,,
214,Ankara,Keçiören,İncirli,118347-864,10-04-2023,5,150,Ara Kat,10,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Güney, Doğu, Batı",,Doğalgaz,Evet,"12,500",,,,,
215,Ankara,Çankaya,Mustafa Kemal,31920-4101,11-04-2023,4,150,En Üst Kat,20,Kombi,4,Eşyalı Değil,2,Betonarme,,Boş,200,"Kuzey, Güney, Doğu","16,000",Doğalgaz,Evet,"16,000",,,,,
216,Ankara,Çankaya,Büyükesat,89764-317,11-04-2023,4,190,Kot 2,25,Merkezi,2,Eşyalı,2,,İkinci El,Mülk Sahibi,"2,500","Kuzey, Doğu","35,000",Doğalgaz,,"18,500",,,,,
217,Ankara,Mamak,Zirvekent,41594-2032,11-04-2023,2,70,Yüksek Giriş,7,Kombi,3,Eşyalı,1,Betonarme,,,,Doğu,,Doğalgaz,Evet,"4,000",,,,,
218,Ankara,Etimesgut,İstasyon,89801-1131,11-04-2023,3,100,Yüksek Giriş,11,Kombi,3,Eşyalı Değil,1,,,Boş,40,"Güney, Doğu",,,,"7,750",,Uygun değil,,,
219,Ankara,Yenimahalle,Mehmet Akif Ersoy,96259-325,11-04-2023,3,70,Yüksek Giriş,20,Merkezi,9,Eşyalı,1,Betonarme,İkinci El,Boş,"1,000",Güney,"7,000",Doğalgaz,Evet,"7,000",,,,,
220,Ankara,Altındağ,Aydınlıkevler,8767-2709,11-04-2023,4,115,1,35,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,Batı,,Doğalgaz,Evet,"8,500",,,,,
221,Ankara,Keçiören,Pınarbaşı,126448-183,10-04-2023,4,100,Kot 2,30,Soba,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,Güney,"2,500",Kömür-Odun,Evet,"2,500",,,,,
222,Ankara,Yenimahalle,Gazi,2244-1213,11-04-2023,2,65,Yüksek Giriş,35,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı","10,000",Doğalgaz,Evet,"10,000",,,,,
223,Ankara,Mamak,Misket,40243-10151,11-04-2023,3,100,1,15,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,,"Güney, Doğu",,Doğalgaz,Evet,"8,500",,,,,
224,Ankara,Çankaya,Dilekler,42247-254,11-04-2023,2,65,3,1,Kombi,5,Eşyalı,1,Betonarme,Sıfır,,50,Batı,"14,000",Doğalgaz,Evet,"7,000",,,,,
225,Ankara,Çankaya,Oran,67934-4282,10-04-2023,5,216,21 ve üzeri,15,Merkezi (Pay Ölçer),30,Eşyalı,2,,,,,,,,,"48,000",Park Oran Konutları,,,,
226,Ankara,Çankaya,Emek,1170-5671,11-04-2023,3,75,Giriş Katı,35,Merkezi,10,Eşyalı Değil,1,,Sıfır,Boş,545,"Kuzey, Batı",,Doğalgaz,Evet,"15,000",,,,,
227,Ankara,Çankaya,Emek,115697-494,11-04-2023,3,90,Giriş Katı,14,Kombi,3,Eşyalı Değil,1,,,Boş,150,Güney,"20,000",,Evet,"10,500",,,,,
228,Ankara,Çankaya,Aziziye,16814-6913,11-04-2023,3,100,Teras Katı,0,Merkezi (Pay Ölçer),4,Eşyalı,1,Betonarme,Sıfır,Boş,"1,200","Güney, Doğu, Batı","25,000",Doğalgaz,Evet,"25,000",,,,,
229,Ankara,Çankaya,Aziziye,4129-1914,11-04-2023,4,140,Ara Kat,15,Merkezi (Pay Ölçer),40,Eşyalı Değil,2,Betonarme,,Boş,,,"34,000",,,"34,000",Portakal Çiçeği Residence,,,,
230,Ankara,Mamak,Şahap Gürler,91066-992,11-04-2023,4,110,2,19,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,40,Güney,"5,000",Doğalgaz,Evet,"5,000",,,,,
231,Ankara,Keçiören,Emrah,24197-550,11-04-2023,4,120,4,30,Kombi,4,Eşyalı,1,,İkinci El,,75,"Kuzey, Güney, Doğu, Batı","11,000",Doğalgaz,Evet,"11,000",,,,,
232,Ankara,Çankaya,Emek,2332-2458,11-04-2023,4,130,Giriş Katı,35,Kombi,2,Eşyalı,1,Betonarme,,Boş,50,"Güney, Batı","15,000",Doğalgaz,Evet,"10,000",,,,,
233,Ankara,Yenimahalle,Uğur Mumcu,22551-1167,11-04-2023,4,125,,27,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı","8,500",Doğalgaz,Evet,"8,500",,,,,
234,Ankara,Keçiören,Ayvalı,123826-660,11-04-2023,3,110,Zemin,16,Kombi,5,Eşyalı Değil,1,,İkinci El,Kiracılı,100,,"6,600",Doğalgaz,Evet,"6,600",,Uygun değil,Kat Mülkiyeti,Hayır,
235,Ankara,Çankaya,Mustafa Kemal,68617-252,11-04-2023,5,165,,25,Kombi,2,Eşyalı Değil,2,Betonarme,İkinci El,Boş,75,"Güney, Doğu","20,000",Doğalgaz,Evet,"20,000",,,,,
236,Ankara,Çankaya,Mebusevleri,88053-5004,11-04-2023,2,45,2,3,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,150,Batı,"11,000",Doğalgaz,,"11,000",,,,,
237,Ankara,Yenimahalle,Batı Sitesi,119585-168,11-04-2023,2,75,Ara Kat,5,Merkezi (Pay Ölçer),7,Eşyalı Değil,1,Betonarme,İkinci El,Boş,600,"Güney, Doğu","7,500",Doğalgaz,Evet,"7,500",akropolis,,,,
