,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Aidat,Cephe,Yakıt Tipi,Yetkili Ofis,Rent,Tapu Durumu,Takas,Kira Getirisi,Site İçerisinde
2506,Ankara,Mamak,Akşemsettin,137174-5,11-04-2023,3 + 1,115 m2,En Üst Kat,8 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,100 TL,"Güney, Doğu",Doğalgaz,Evet,1.699.000 TL,Kat Mülkiyeti,Evet,7.000 TL,
2507,Ankara,Keçiören,Osmangazi,129976-587,11-04-2023,3 + 1,140 m2,3. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Boş,75 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,1.315.000 TL,Kat Mülkiyeti,Hayır,7.500 TL,
2508,Ankara,Altındağ,Başpınar,137033-33,11-04-2023,3 + 1,140 m2,1. Kat,2 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Kuzey, Doğu",Doğalgaz,Evet,1.395.000 TL,Kat Mülkiyeti,Hayır,,
2509,Ankara,Etimesgut,Ahi Mesut,113804-734,11-04-2023,4 + 1,175 m2,3. Kat,7 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Kuzey, Doğu",Doğalgaz,Evet,3.500.000 TL,Kat Mülkiyeti,Hayır,,
2510,Ankara,Sincan,Malazgirt,136640-53,12-04-2023,3 + 1,130 m2,1. Kat,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,50 TL,"Güney, Batı",Doğalgaz,Evet,1.399.000 TL,Kat Mülkiyeti,Hayır,6.500 TL,
2511,Ankara,Keçiören,Etlik,137003-8,11-04-2023,3 + 1,160 m2,Ara Kat,8 Yaşında,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,500 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.970.000 TL,Kat Mülkiyeti,Hayır,13.000 TL,
2512,Ankara,Keçiören,Ufuktepe,137176-12,11-04-2023,2 + 1,120 m2,Yüksek Giriş,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,,"Güney, Doğu",Doğalgaz,Evet,989.000 TL,Kat Mülkiyeti,Hayır,,
2513,Ankara,Keçiören,Yakacık,122298-487,10-04-2023,3 + 1,145 m2,3. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50 TL,"Güney, Batı",Doğalgaz,Evet,1.900.000 TL,Kat Mülkiyeti,Hayır,7.500 TL,
2514,Ankara,Mamak,Zirvekent,137162-3,10-04-2023,2 + 1,85 m2,Kot 1,6 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Doğalgaz,Evet,783.000 TL,Kat Mülkiyeti,Evet,,
2515,Ankara,Çankaya,İlkbahar,136366-65,13-04-2023,6 + 1,300 m2,2. Kat,15 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,750 TL,"Güney, Doğu, Batı",Doğalgaz,,6.995.000 TL,Kat Mülkiyeti,,30.000 TL,
2516,Ankara,Keçiören,Ayvalı,56045-5522,10-04-2023,3 + 1,145 m2,4. Kat,20 Yaşında,Yerden Isıtma,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",Doğalgaz,Evet,2.689.000 TL,Kat Mülkiyeti,Evet,,
2517,Ankara,Sincan,Malazgirt,133656-585,12-04-2023,5 + 1,280 m2,4. Kat,11 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,,"Kuzey, Doğu, Batı",Doğalgaz,,1.850.000 TL,Kat Mülkiyeti,Hayır,,
2518,Ankara,Keçiören,Uyanış,5116-871,10-04-2023,6 + 1,350 m2,5. Kat,8 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.489.000 TL,Kat Mülkiyeti,Evet,12.000 TL,
2519,Ankara,Mamak,Akdere,135518-165,10-04-2023,4 + 1,200 m2,3. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Güney, Doğu",Doğalgaz,Evet,1.699.000 TL,Kat Mülkiyeti,Hayır,9.500 TL,
2520,Ankara,Mamak,Türközü,111653-1356,13-04-2023,3 + 1,180 m2,10. Kat,Sıfır Bina,Kombi,13 Katlı,Uygun,Eşyalı Değil,2,,,Boş,200 TL,"Kuzey, Doğu",,,2.890.000 TL,Kat Mülkiyeti,Hayır,,
2521,Ankara,Altındağ,Karapürçek,134634-152,10-04-2023,3 + 1,135 m2,Kot 1,4 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,1.150.000 TL,Kat Mülkiyeti,Hayır,3.000 TL,
2522,Ankara,Sincan,Atatürk,136364-65,10-04-2023,3 + 1,135 m2,Yüksek Giriş,16 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Doğu",Doğalgaz,Evet,980.000 TL,Kat Mülkiyeti,Hayır,,
2523,Ankara,Etimesgut,Tunahan,103499-271,12-04-2023,3 + 1,133 m2,10. Kat,21 Yaşında,Merkezi,10 Katlı,Uygun,Eşyalı Değil,1,Kagir,İkinci El,Kiracılı,1.288 TL,"Kuzey, Güney, Batı",Doğalgaz,Evet,2.300.000 TL,Kat Mülkiyeti,Hayır,,
2524,Ankara,Çankaya,Malazgirt,6464-11030,11-04-2023,3 + 1,145 m2,Ara Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Kuzey, Güney, Doğu, Batı",Doğalgaz,,3.940.000 TL,Kat Mülkiyeti,Hayır,12.000 TL,
2525,Ankara,Altındağ,Doğantepe,133886-58,10-04-2023,3 + 1,125 m2,5. Kat,1 Yaşında,Kombi,5 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,Sıfır,Boş,50 TL,Kuzey,Doğalgaz,Evet,1.475.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
2526,Ankara,Çankaya,İlkadım,70748-2625,10-04-2023,3 + 1,140 m2,3. Kat,30 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,1.000 TL,"Kuzey, Batı",Doğalgaz,Evet,3.450.000 TL,Kat Mülkiyeti,Hayır,,
2527,Ankara,Altındağ,Doğantepe,65739-18222,12-04-2023,3 + 1,140 m2,Giriş Katı,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,Doğu,Doğalgaz,Evet,1.620.000 TL,Kat Mülkiyeti,Hayır,5.500 TL,
2528,Ankara,Çankaya,Aydınlar,54671-2617,10-04-2023,3 + 1,130 m2,2. Kat,27 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,100 TL,"Güney, Batı",Doğalgaz,Evet,2.500.000 TL,Kat Mülkiyeti,Hayır,7.500 TL,
2529,Ankara,Sincan,Ahi Evran,133773-135,10-04-2023,3 + 1,130 m2,1. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Doğu",Doğalgaz,Evet,1.680.000 TL,Kat Mülkiyeti,Hayır,,
2530,Ankara,Altındağ,Karapürçek,135941-87,11-04-2023,3 + 1,135 m2,1. Kat,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,50 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,1.355.000 TL,Kat Mülkiyeti,Evet,5.500 TL,
2531,Ankara,Yenimahalle,Avcılar,129504-479,09-04-2023,3 + 1,145 m2,10. Kat,4 Yaşında,Kombi,11 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,100 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.050.000 TL,Kat Mülkiyeti,Hayır,,
2532,Ankara,Etimesgut,Bağlıca,114841-1136,09-04-2023,4 + 1,190 m2,5. Kat,Sıfır Bina,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Doğalgaz,Evet,4.299.000 TL,Kat Mülkiyeti,Evet,,
2533,Ankara,Sincan,Saraycık,134636-255,10-04-2023,3 + 1,143 m2,2. Kat,2 Yaşında,Merkezi (Pay Ölçer),6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,,Doğu,Doğalgaz,Evet,2.250.000 TL,Kat Mülkiyeti,Hayır,,
2534,Ankara,Keçiören,Kanuni,136607-17,09-04-2023,5 + 1,250 m2,4. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,100 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.450.000 TL,Kat Mülkiyeti,Hayır,8.000 TL,
2535,Ankara,Mamak,Başak,93435-18,10-04-2023,4 + 1,159 m2,2. Kat,Sıfır Bina,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,400 TL,"Kuzey, Doğu",Doğalgaz,Evet,2.550.000 TL,Kat İrtifakı,Hayır,,
2536,Ankara,Keçiören,Kanuni,136577-14,09-04-2023,3 + 1,130 m2,2. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,,"Güney, Batı",Doğalgaz,,1.630.000 TL,Kat Mülkiyeti,Hayır,,
2537,Ankara,Keçiören,Karakaya,136916-19,12-04-2023,4 + 1,150 m2,3. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,150 TL,"Güney, Batı",Doğalgaz,Evet,2.750.000 TL,Kat Mülkiyeti,Evet,7.000 TL,
2538,Ankara,Mamak,General Zeki Doğan,128355-1136,12-04-2023,3 + 1,130 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Mülk Sahibi,,"Güney, Doğu",Doğalgaz,Evet,1.269.000 TL,Kat Mülkiyeti,Evet,,
2539,Ankara,Çankaya,Küçükesat,133274-81,09-04-2023,3 + 1,120 m2,3. Kat,31 Yaşında,Merkezi,5 Katlı,Uygun değil,Eşyalı Değil,1,,,Mülk Sahibi,,"Kuzey, Doğu",,,3.750.000 TL,Kat Mülkiyeti,Hayır,,
2540,Ankara,Etimesgut,Elvan,122088-489,12-04-2023,3 + 1,145 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,"Güney, Batı",Doğalgaz,Evet,2.699.000 TL,Kat Mülkiyeti,Evet,,
2541,Ankara,Keçiören,Etlik,134670-249,12-04-2023,3 + 1,130 m2,Ara Kat,28 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Batı",Doğalgaz,Evet,1.450.000 TL,Kat Mülkiyeti,Evet,,
2542,Ankara,Keçiören,Atapark,125509-26,08-04-2023,3 + 1,130 m2,Kot 1,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,100 TL,"Güney, Batı",Doğalgaz,Evet,1.600.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
2543,Ankara,Etimesgut,Kazım Karabekir,92647-2954,08-04-2023,4 + 1,220 m2,4. Kat,6 Yaşında,Kombi,4 Katlı,Uygun,,2,,,Boş,,,,,2.690.000 TL,Kat Mülkiyeti,,,
2544,Ankara,Mamak,Mutlu,133310-84,08-04-2023,2 + 1,90 m2,Yüksek Giriş,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,75 TL,Güney,Doğalgaz,Evet,1.140.000 TL,Kat Mülkiyeti,Hayır,5.000 TL,
2545,Ankara,Çankaya,Keklik Pınarı,69567-1291,13-04-2023,3 + 1,120 m2,1. Kat,28 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,400 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.445.000 TL,Kat Mülkiyeti,Hayır,12.000 TL,
2546,Ankara,Pursaklar,Fatih,45735-4734,08-04-2023,4 + 1,180 m2,5. Kat,4 Yaşında,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,2,,,Boş,,,,,3.390.000 TL,Kat Mülkiyeti,Evet,,Evet (Site Adı Belirtilmemiş)
2547,Ankara,Sincan,Tandoğan,129003-268,08-04-2023,3 + 1,140 m2,Yüksek Giriş,7 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,,Mülk Sahibi,30 TL,"Güney, Batı",Doğalgaz,Evet,1.397.000 TL,Kat Mülkiyeti,Hayır,,
2548,Ankara,Mamak,Kutlu,7847-1724,08-04-2023,7 + 1,350 m2,3. Kat,8 Yaşında,Kombi,8 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,,,Doğalgaz,Evet,2.500.000 TL,Kat Mülkiyeti,Evet,,
2549,Ankara,Altındağ,Karapürçek,115850-686,13-04-2023,3 + 1,140 m2,2. Kat,9 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,40 TL,Güney,Doğalgaz,Evet,1.158.000 TL,Kat Mülkiyeti,Hayır,,
2550,Ankara,Sincan,İstasyon,99289-1433,08-04-2023,3 + 1,125 m2,2. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,30 TL,"Güney, Batı",Doğalgaz,Evet,1.370.000 TL,Kat Mülkiyeti,Evet,6.000 TL,
2551,Ankara,Altındağ,Battalgazi,10214-2620,08-04-2023,3 + 1,155 m2,1. Kat,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,75 TL,"Kuzey, Güney, Batı",Doğalgaz,Evet,1.450.000 TL,Kat Mülkiyeti,Hayır,2.500 TL,
2552,Ankara,Sincan,Akşemsettin,130126-409,11-04-2023,3 + 1,120 m2,Ara Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,"Kuzey, Doğu",Doğalgaz,Evet,990.000 TL,Kat Mülkiyeti,Hayır,,
2553,Ankara,Çankaya,Keklik Pınarı,4036-1105,07-04-2023,4 + 1,220 m2,5. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Doğalgaz,,2.350.000 TL,Kat Mülkiyeti,Hayır,8.000 TL,
2554,Ankara,Yenimahalle,Kardelen,133096-140,07-04-2023,4 + 1,180 m2,6. Kat,1 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,,2,,Sıfır,Boş,,"Güney, Batı",,,5.490.000 TL,Kat Mülkiyeti,,15.000 TL,Astim Skylife Konutları
2555,Ankara,Mamak,Yeni Bayındır,133912-127,12-04-2023,3 + 1,120 m2,Ara Kat,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Güney, Batı",Doğalgaz,Evet,1.200.000 TL,Kat Mülkiyeti,Evet,3.500 TL,
2556,Ankara,Çankaya,İlkadım,39746-879,07-04-2023,3 + 1,130 m2,2. Kat,29 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100 TL,"Kuzey, Doğu, Batı",Doğalgaz,,2.599.000 TL,Kat Mülkiyeti,Hayır,10.000 TL,
2557,Ankara,Gölbaşı,Seğmenler,1810-4147,06-04-2023,4 + 1,230 m2,1. Kat,Sıfır Bina,Yerden Isıtma,8 Katlı,Uygun,Eşyalı Değil,2,,,Boş,,"Güney, Doğu",,,4.950.000 TL,Kat İrtifakı,Evet,,Evet (Site Adı Belirtilmemiş)
2558,Ankara,Çankaya,İşçi Blokları,33002-6991,13-04-2023,4 + 1,180 m2,4. Kat,21 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,650 TL,"Güney, Doğu",Doğalgaz,Evet,4.750.000 TL,Kat Mülkiyeti,Hayır,15.000 TL,
2559,Ankara,Çankaya,Mutlukent,122440-396,07-04-2023,6 + 3,500 m2,,1 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,5,Betonarme,Sıfır,Boş,,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,18.000.000 TL,Kat Mülkiyeti,Hayır,40.000 TL,
2560,Ankara,Çankaya,Aşıkpaşa,134058-78,08-04-2023,3 + 1,115 m2,1. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,,1,Betonarme,,Kiracılı,100 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,1.850.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
2561,Ankara,Keçiören,Yayla,130404-397,12-04-2023,3 + 1,130 m2,1. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,75 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,1.390.000 TL,Kat Mülkiyeti,Evet,7.000 TL,
2562,Ankara,Sincan,Mareşal Çakmak,136243-45,06-04-2023,3 + 1,120 m2,3. Kat,22 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,"Güney, Doğu",Doğalgaz,Evet,1.325.000 TL,Kat Mülkiyeti,Evet,,
2563,Ankara,Yenimahalle,Turgut Özal,121320-418,09-04-2023,4 + 1,200 m2,6. Kat,4 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,,,Mülk Sahibi,,"Kuzey, Doğu",,,4.640.000 TL,Kat Mülkiyeti,Evet,,May West
2564,Ankara,Keçiören,Kanuni,136351-65,07-04-2023,3 + 1,130 m2,Ara Kat,9 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,100 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,1.599.000 TL,Kat Mülkiyeti,Hayır,6.500 TL,
2565,Ankara,Sincan,Ertuğrulgazi,136647-26,11-04-2023,3 + 1,135 m2,2. Kat,20 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Mülk Sahibi,200 TL,"Güney, Batı",Doğalgaz,Evet,1.399.000 TL,Kat Mülkiyeti,Hayır,4.000 TL,
2566,Ankara,Gölbaşı,Seğmenler,134558-62,08-04-2023,3 + 1,168 m2,2. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,Güney,Doğalgaz,,3.300.000 TL,Kat Mülkiyeti,Hayır,,
2567,Ankara,Keçiören,Esertepe,136416-108,08-04-2023,3 + 1,140 m2,Ara Kat,15 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",Doğalgaz,,2.395.000 TL,Kat Mülkiyeti,Hayır,,
2568,Ankara,Mamak,Kutlu,132447-167,08-04-2023,3 + 1,125 m2,Kot 1,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,30 TL,"Güney, Batı",Doğalgaz,Evet,975.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,
2569,Ankara,Çankaya,Harbiye,3341-18325,10-04-2023,3 + 1,145 m2,1. Kat,30 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,,1.000 TL,Batı,Doğalgaz,Evet,3.275.000 TL,Kat Mülkiyeti,Hayır,14.000 TL,
2570,Ankara,Sincan,İstasyon,120171-1123,10-04-2023,3 + 1,120 m2,3. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Boş,50 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,1.280.000 TL,Kat Mülkiyeti,Evet,5.000 TL,
2571,Ankara,Sincan,Mustafa Kemal,102398-490,08-04-2023,3 + 1,135 m2,Ara Kat,8 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,,"Kuzey, Batı",Doğalgaz,Evet,1.400.000 TL,Kat Mülkiyeti,Hayır,5.000 TL,
2572,Ankara,Mamak,Cengizhan,135950-100,09-04-2023,3 + 1,160 m2,2. Kat,3 Yaşında,Kombi,11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,,,"Güney, Doğu",Doğalgaz,,1.999.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,
2573,Ankara,Sincan,Andiçen,130244-641,09-04-2023,3 + 1,130 m2,Yüksek Giriş,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,,Mülk Sahibi,,"Güney, Batı",Doğalgaz,Evet,1.180.000 TL,Kat Mülkiyeti,Hayır,,
2574,Ankara,Çankaya,Ata,4380-11385,09-04-2023,3 + 1,140 m2,3. Kat,13 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,100 TL,"Kuzey, Batı",Doğalgaz,Evet,3.100.000 TL,Kat Mülkiyeti,Hayır,15.000 TL,
2575,Ankara,Etimesgut,Yeni Bağlıca,2626-10529,11-04-2023,4 + 1,185 m2,7. Kat,Sıfır Bina,Merkezi (Pay Ölçer),8 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Güney, Doğu, Batı",Doğalgaz,Evet,4.500.000 TL,,,12.000 TL,
2576,Ankara,Pursaklar,Merkez,134574-146,11-04-2023,4 + 1,300 m2,,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,5.490.000 TL,Kat Mülkiyeti,Hayır,,
2577,Ankara,Çankaya,Ümit,40409-4225,10-04-2023,2 + 1,125 m2,21 ve üzeri,5 Yaşında,Merkezi (Pay Ölçer),33 Katlı,Uygun,Eşyalı,2,,,,,,Doğalgaz,,6.500.000 TL,,Hayır,,Teona Ümitköy
2578,Ankara,Mamak,Tuzluçayır,135135-60,08-04-2023,3 + 1,115 m2,3. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,,1,,,,,,,,1.400.000 TL,,,,
2579,Ankara,Keçiören,Sancaktepe,130641-278,10-04-2023,5 + 2,290 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,Sıfır,Boş,,,,Evet,2.790.000 TL,Kat Mülkiyeti,Evet,,
2580,Ankara,Çankaya,Birlik,136254-56,08-04-2023,1 + 1,95 m2,3. Kat,5 Yaşında,Merkezi (Pay Ölçer),7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,1.280 TL,Güney,Doğalgaz,Evet,2.850.000 TL,Kat Mülkiyeti,,15.000 TL,
2581,Ankara,Çankaya,İlkadım,3620-9724,11-04-2023,4 + 1,200 m2,9. Kat,15 Yaşında,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,,"Güney, Doğu",Doğalgaz,Evet,7.750.000 TL,Kat Mülkiyeti,Hayır,,Park Vadi E Blok
2582,Ankara,Mamak,Cengizhan,26985-2842,09-04-2023,3 + 1,165 m2,10. Kat,3 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,840 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,5.099.000 TL,Kat Mülkiyeti,Evet,20.000 TL,
2583,Ankara,Etimesgut,Piyade,109341-1288,13-04-2023,3 + 1,125 m2,2. Kat,14 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Boş,50 TL,"Kuzey, Güney, Doğu",Doğalgaz,Evet,1.678.000 TL,Kat Mülkiyeti,Hayır,6.500 TL,
2584,Ankara,Pursaklar,Fatih,2703-19210,10-04-2023,4 + 1,200 m2,5. Kat,4 Yaşında,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,Doğalgaz,Evet,3.390.000 TL,Kat Mülkiyeti,Hayır,,
2585,Ankara,Çankaya,Cevizlidere,5422-3042,11-04-2023,3 + 1,135 m2,1. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,100 TL,"Güney, Batı",Doğalgaz,Evet,2.285.000 TL,Kat Mülkiyeti,Hayır,10.000 TL,
2586,Ankara,Gölbaşı,Karşıyaka,39085-5093,10-04-2023,3 + 1,190 m2,,16 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,600 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,5.900.000 TL,Kat İrtifakı,Evet,,
2587,Ankara,Yenimahalle,Batı Sitesi,4056-4670,12-04-2023,3 + 1,118 m2,2. Kat,22 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,280 TL,"Güney, Batı",Doğalgaz,Evet,1.835.000 TL,Kat Mülkiyeti,Hayır,7.500 TL,
2588,Ankara,Keçiören,Kavacık Subayevleri,117547-312,11-04-2023,3 + 1,110 m2,1. Kat,29 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50 TL,"Güney, Batı",Doğalgaz,Evet,1.300.000 TL,Kat Mülkiyeti,Evet,5.000 TL,
2589,Ankara,Keçiören,Güçlükaya,86676-1578,08-04-2023,4 + 2,190 m2,1. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,50 TL,"Güney, Doğu",,Evet,1.489.000 TL,Kat Mülkiyeti,Hayır,10.000 TL,
2590,Ankara,Keçiören,Kavacık Subayevleri,136504-22,10-04-2023,3 + 1,120 m2,Yüksek Giriş,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,"Kuzey, Doğu",Doğalgaz,Evet,1.275.000 TL,Kat Mülkiyeti,Hayır,,
2591,Ankara,Pursaklar,Saray Fatih,66694-6733,12-04-2023,1 + 1,80 m2,,1 Yaşında,Soba,2 Katlı,Uygun,,1,Çelik,Sıfır,Boş,,"Güney, Doğu, Batı",Kömür-Odun,Evet,1.050.000 TL,Arsa,Evet,,
