,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Kullanım Durumu,Takas,Cephe,Rent,Tapu Durumu,Yapı Tipi,Yapının Durumu,Aidat,Kira Getirisi,Yakıt Tipi,Yetkili Ofis,Site İçerisinde
696,Ankara,Çankaya,Çamlıtepe,20953-3548,13-04-2023,3 + 1,130 m2,2. Kat,20 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Güney, Batı",2.600.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,700 TL,11.000 TL,Doğalgaz,Evet,
697,Ankara,Çankaya,Ayrancı,64413-3257,13-04-2023,4 + 1,190 m2,1. Kat,34 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Kiracılı,Hayır,"Güney, Doğu",4.500.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,400 TL,17.000 TL,Doğalgaz,Evet,
698,Ankara,Etimesgut,Elvan,117162-651,12-04-2023,4 + 1,210 m2,Yüksek Giriş,7 Yaşında,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,Evet,"Kuzey, Güney, Doğu",3.250.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
699,Ankara,Çankaya,Bahçelievler,87775-526,13-04-2023,3 + 1,145 m2,2. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Boş,Evet,"Güney, Doğu, Batı",3.850.000 TL,Kat Mülkiyeti,,İkinci El,100 TL,150.001 TL,Doğalgaz,Evet,
700,Ankara,Çankaya,Ata,4180-8904,13-04-2023,3 + 1,150 m2,3. Kat,16 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Boş,Evet,"Kuzey, Batı",3.100.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,100 TL,15.000 TL,Doğalgaz,,
701,Ankara,Çankaya,Fidanlık,112622-1443,12-04-2023,2 + 1,117 m2,Bahçe Katı,13 Yaşında,Klima,2 Katlı,Uygun,Eşyalı,1,Boş,Hayır,Doğu,2.867.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Elektrik,Evet,
702,Ankara,Keçiören,19 Mayıs,118347-870,13-04-2023,3 + 1,110 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Evet,"Güney, Doğu, Batı",1.340.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
703,Ankara,Çankaya,Ata,54671-2606,13-04-2023,3 + 1,150 m2,4. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Evet,"Güney, Doğu, Batı",3.098.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,15.000 TL,Doğalgaz,Evet,
704,Ankara,Mamak,Dutluk,45607-2343,12-04-2023,2 + 1,100 m2,2. Kat,1 Yaşında,Merkezi (Pay Ölçer),8 Katlı,Uygun değil,Eşyalı Değil,2,Boş,Hayır,"Güney, Doğu",920.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,200 TL,6.000 TL,Doğalgaz,Evet,Dutluk toki
705,Ankara,Çankaya,İlkbahar,121733-960,12-04-2023,1 + 1,83 m2,21 ve üzeri,2 Yaşında,Merkezi (Pay Ölçer),30 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Doğu, Batı",3.100.000 TL,Kat Mülkiyeti,,,850 TL,,,,Sinpaş Marina Ankara
706,Ankara,Çankaya,Alacaatlı,3466-1793,13-04-2023,5 + 2,450 m2,,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Mülk Sahibi,Hayır,"Kuzey, Güney, Doğu, Batı",11.550.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
707,Ankara,Çankaya,Keklik Pınarı,24251-102,13-04-2023,2 + 1,110 m2,Yüksek Giriş,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,Hayır,"Güney, Doğu",1.480.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,6.000 TL,Doğalgaz,Evet,
708,Ankara,Çankaya,Öveçler,39746-866,13-04-2023,3 + 1,125 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,Hayır,"Kuzey, Doğu",2.945.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,50 TL,13.000 TL,Doğalgaz,,
709,Ankara,Sincan,Fevzi Çakmak,134873-58,12-04-2023,3 + 1,105 m2,Ara Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,,2,Boş,Hayır,"Kuzey, Batı",1.279.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,,3.500 TL,Doğalgaz,Evet,
710,Ankara,Yenimahalle,Işınlar,57660-910,13-04-2023,2 + 1,115 m2,1. Kat,37 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,"Güney, Doğu, Batı",1.850.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,9.000 TL,Doğalgaz,Evet,
711,Ankara,Çankaya,Mürsel Uluç,47587-1139,13-04-2023,2 + 1,110 m2,Yüksek Giriş,5 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Güney, Batı",2.300.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,7.000 TL,Doğalgaz,Evet,
712,Ankara,Etimesgut,Yeni Bağlıca,134381-19,12-04-2023,4 + 1,300 m2,,4 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Kiracılı,Evet,"Kuzey, Güney, Doğu, Batı",7.750.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,450 TL,20.000 TL,Doğalgaz,Evet,Evet (Site Adı Belirtilmemiş)
713,Ankara,Çankaya,Şehit Cevdet Özdemir,6786-18560,13-04-2023,2 + 1,90 m2,Kot 2,29 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı,1,Kiracılı,Evet,Batı,1.240.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,,Doğalgaz,Evet,
714,Ankara,Çankaya,Huzur,41553-6846,13-04-2023,4 + 1,250 m2,4. Kat,6 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Mülk Sahibi,Hayır,"Kuzey, Batı",3.098.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,,Doğalgaz,Evet,
715,Ankara,Yenimahalle,Esentepe,132929-30,12-04-2023,3 + 1,110 m2,Ara Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,Evet,"Güney, Doğu",1.300.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,8.500 TL,Doğalgaz,Evet,
716,Ankara,Yenimahalle,Kentkoop,9595-2373,13-04-2023,4 + 1,160 m2,1. Kat,22 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,Hayır,"Doğu, Batı",2.750.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,440 TL,12.000 TL,Doğalgaz,Evet,siyasal sitesi
717,Ankara,Etimesgut,Piyade,115027-332,13-04-2023,3 + 1,100 m2,Yüksek Giriş,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Doğu",1.149.000 TL,Kat Mülkiyeti,,,30 TL,,,,
718,Ankara,Etimesgut,Tunahan,110538-1963,13-04-2023,3 + 1,120 m2,8. Kat,20 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Doğu",2.350.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,650 TL,,Doğalgaz,Evet,Maviçam Sitesi
719,Ankara,Etimesgut,Yeni Bağlıca,2626-10506,13-04-2023,2 + 1,97 m2,12. Kat,5 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,,"Güney, Doğu",2.675.000 TL,,Betonarme,İkinci El,550 TL,,Doğalgaz,Evet,Open Sky Konutları
720,Ankara,Çankaya,Çukurambar,12670-3077,13-04-2023,4 + 1,190 m2,2. Kat,22 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Kiracılı,Hayır,"Güney, Doğu",5.500.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,1.000 TL,16.000 TL,Doğalgaz,Evet,
721,Ankara,Çankaya,Çiğdem,7388-2637,13-04-2023,3 + 1,135 m2,14. Kat,28 Yaşında,Merkezi,15 Katlı,Uygun,,1,Kiracılı,Hayır,"Güney, Doğu",3.310.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,2.000 TL,10.000 TL,Doğalgaz,Evet,
722,Ankara,Çankaya,Çankaya,10601-1854,12-04-2023,3 + 1,125 m2,3. Kat,37 Yaşında,Merkezi,9 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Kuzey, Güney, Doğu",3.500.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,1.800 TL,17.500 TL,Doğalgaz,Evet,Evet (Site Adı Belirtilmemiş)
723,Ankara,Çankaya,Oğuzlar,117818-242,13-04-2023,3 + 1,120 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,"Kuzey, Batı",2.650.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,,Doğalgaz,Evet,
724,Ankara,Etimesgut,Yukarıyurtçu,134299-45,13-04-2023,2 + 1,156 m2,4. Kat,4 Yaşında,Merkezi (Pay Ölçer),8 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Kuzey, Güney, Batı",2.250.000 TL,Kat İrtifakı,Betonarme,Sıfır,250 TL,6.000 TL,Doğalgaz,Evet,
725,Ankara,Çankaya,Keklik Pınarı,4036-1069,13-04-2023,3 + 1,130 m2,10. Kat,29 Yaşında,Merkezi,10 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Güney, Doğu",2.480.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,800 TL,10.000 TL,Doğalgaz,,
726,Ankara,Mamak,Bahçelerüstü,126096-784,12-04-2023,3 + 1,130 m2,4. Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Kiracılı,Hayır,"Kuzey, Güney, Batı",1.850.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
727,Ankara,Keçiören,Karşıyaka,133298-201,12-04-2023,3 + 1,125 m2,Ara Kat,13 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,Boş,,,1.049.000 TL,,Betonarme,İkinci El,,,Doğalgaz,,
728,Ankara,Çankaya,Mebusevleri,4666-1203,13-04-2023,2 + 1,95 m2,1. Kat,30 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,"Güney, Doğu, Batı",2.450.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,550 TL,8.500 TL,Doğalgaz,Evet,
729,Ankara,Etimesgut,Piyade,113388-1768,13-04-2023,3 + 1,135 m2,3. Kat,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Kiracılı,Evet,"Güney, Batı",1.575.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,20 TL,6.000 TL,Doğalgaz,Evet,
730,Ankara,Mamak,Akşemsettin,122265-1098,13-04-2023,3 + 1,140 m2,4. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Güney, Doğu",1.590.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
731,Ankara,Çankaya,Yaşamkent,136423-15,12-04-2023,4 + 1,220 m2,11. Kat,8 Yaşında,Merkezi (Pay Ölçer),22 Katlı,Uygun,Eşyalı Değil,2,Kiracılı,,Güney,6.500.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
732,Ankara,Çankaya,Bahçelievler,2533-2454,13-04-2023,4 + 1,220 m2,En Üst Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,,2,,Hayır,"Güney, Doğu",7.500.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,150 TL,35.000 TL,Doğalgaz,Evet,
733,Ankara,Çankaya,Emek,42626-1,13-04-2023,2 + 1,105 m2,1. Kat,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Kuzey, Güney, Doğu",4.275.000 TL,Kat Mülkiyeti,Betonarme,,250 TL,15.000 TL,Doğalgaz,Evet,
734,Ankara,Çankaya,Yukarı Bahçelievler,113999-189,12-04-2023,3 + 1,125 m2,2. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,,"Güney, Doğu",5.950.000 TL,Kat Mülkiyeti,,Sıfır,,12.000 TL,,Evet,
735,Ankara,Altındağ,Baraj,133274-56,13-04-2023,3 + 1,162 m2,Kot 1,4 Yaşında,Merkezi (Pay Ölçer),7 Katlı,Uygun değil,Eşyalı Değil,2,,Hayır,"Güney, Doğu",2.150.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,390 TL,5.000 TL,Doğalgaz,Evet,
736,Ankara,Keçiören,Kafkas,85799-2654,13-04-2023,3 + 1,125 m2,2. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Doğu",1.790.000 TL,,Betonarme,Sıfır,,,Doğalgaz,Evet,
737,Ankara,Gölbaşı,Karşıyaka,59648-2403,13-04-2023,4 + 1,330 m2,,Sıfır Bina,Kombi,2 Katlı,Uygun,Eşyalı Değil,3,Boş,Hayır,"Kuzey, Güney, Doğu, Batı",15.500.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,,25.000 TL,Doğalgaz,Evet,
738,Ankara,Yenimahalle,Demetevler,96259-493,13-04-2023,3 + 1,135 m2,6. Kat,35 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,"Güney, Doğu",1.560.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,6.000 TL,Doğalgaz,Evet,
739,Ankara,Etimesgut,Atayurt,86604-5974,13-04-2023,2 + 1,95 m2,10. Kat,10 Yaşında,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,"Kuzey, Doğu",1.390.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,400 TL,,Doğalgaz,Evet,
740,Ankara,Keçiören,Karargahtepe,14431-10379,12-04-2023,3 + 1,100 m2,Yüksek Giriş,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Güney, Doğu",995.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
741,Ankara,Yenimahalle,Gayret,130309-122,13-04-2023,3 + 1,115 m2,11. Kat,40 Yaşında,Merkezi,12 Katlı,Uygun,Eşyalı Değil,1,Boş,Evet,"Güney, Doğu",2.470.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,1.000 TL,,Doğalgaz,Evet,
742,Ankara,Çankaya,Osman Temiz,70748-2604,13-04-2023,4 + 1,170 m2,2. Kat,25 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Güney, Doğu, Batı",3.250.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,100 TL,,Doğalgaz,Evet,
743,Ankara,Yenimahalle,Kentkoop,8545-1197,13-04-2023,3 + 1,140 m2,3. Kat,20 Yaşında,Yerden Isıtma,4 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Güney, Doğu",2.075.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,800 TL,8.000 TL,Doğalgaz,Evet,
744,Ankara,Çankaya,Maltepe,65959-706,13-04-2023,3 + 1,135 m2,Teras Katı,2 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Belirtilmemiş,Hayır,"Kuzey, Doğu, Batı",4.250.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,150 TL,12.000 TL,Doğalgaz,Evet,
745,Ankara,Etimesgut,Tunahan,8316-3658,13-04-2023,3 + 1,145 m2,Ara Kat,21 Yaşında,Merkezi,10 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,Hayır,Güney,3.350.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,1.200 TL,10.000 TL,Doğalgaz,Evet,
746,Ankara,Çankaya,Koru,106043-167,12-04-2023,3 + 1,110 m2,Yüksek Giriş,30 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Kuzey, Güney, Doğu, Batı",2.950.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,1.400 TL,8.500 TL,Doğalgaz,Evet,"Kocatepe Konut Sitesi (Ankara, Çankaya, Koru)"
747,Ankara,Altındağ,Feridun Çelik,66007-555,13-04-2023,3 + 1,150 m2,5. Kat,4 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,Evet,"Güney, Doğu",1.585.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,4.500 TL,Doğalgaz,Evet,
748,Ankara,Çankaya,Osman Temiz,6610-3384,13-04-2023,3 + 1,125 m2,Ara Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Doğu, Batı",1.970.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,10.000 TL,Doğalgaz,Evet,
749,Ankara,Gölbaşı,Karşıyaka,4209-2231,13-04-2023,6 + 2,550 m2,,17 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Boş,Hayır,"Güney, Doğu, Batı",10.250.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
750,Ankara,Etimesgut,Atayurt,136203-6,13-04-2023,3 + 1,116 m2,2. Kat,11 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,1,Boş,Evet,Doğu,1.600.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,400 TL,5.000 TL,Doğalgaz,Evet,
751,Ankara,Etimesgut,Bağlıca,28888-1001,12-04-2023,4 + 1,175 m2,5. Kat,Sıfır Bina,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,2,Boş,,"Kuzey, Güney, Doğu, Batı",4.399.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,,12.000 TL,Doğalgaz,,
752,Ankara,Etimesgut,Piyade,95979-1220,12-04-2023,5 + 1,260 m2,Çatı Katı,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Boş,Hayır,"Güney, Batı",1.850.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,8.000 TL,Doğalgaz,Evet,
753,Ankara,Etimesgut,Şehit Osman Avcı,16744-19519,13-04-2023,2 + 1,95 m2,3. Kat,Sıfır Bina,Merkezi (Pay Ölçer),10 Katlı,Uygun değil,Eşyalı Değil,2,Boş,Hayır,Güney,2.750.000 TL,Kat Mülkiyeti,Betonarme,Yapım Aşamasında,,,Doğalgaz,Evet,
754,Ankara,Çankaya,Güzeltepe,32276-1451,12-04-2023,3 + 1,118 m2,2. Kat,45 Yaşında,Merkezi,12 Katlı,Uygun,Eşyalı Değil,1,,,"Kuzey, Batı",2.875.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,1.200 TL,8.000 TL,Doğalgaz,Evet,
755,Ankara,Çankaya,Mürsel Uluç,46649-9866,13-04-2023,5 + 1,265 m2,3. Kat,21 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,Hayır,"Güney, Doğu, Batı",3.550.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,15.000 TL,Doğalgaz,Evet,
756,Ankara,Pursaklar,Merkez,3202-1227,12-04-2023,3 + 1,130 m2,2. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,,1,Kiracılı,Hayır,Doğu,1.549.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,4.500 TL,Doğalgaz,Evet,
757,Ankara,Altındağ,Yıldıztepe,117547-306,13-04-2023,4 + 1,210 m2,Yüksek Giriş,Sıfır Bina,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,Boş,Evet,"Güney, Doğu, Batı",3.500.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,150 TL,10.000 TL,Doğalgaz,Evet,
758,Ankara,Yenimahalle,Ata,53646-6943,13-04-2023,4 + 1,190 m2,21 ve üzeri,5 Yaşında,Yerden Isıtma,33 Katlı,Uygun,Eşyalı Değil,3,Mülk Sahibi,Hayır,"Güney, Doğu, Batı",4.500.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,1.200 TL,,Doğalgaz,Evet,
759,Ankara,Çankaya,Nasuh Akar,71743-2298,12-04-2023,3 + 1,120 m2,Ara Kat,30 Yaşında,Merkezi,10 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,"Güney, Batı",3.000.000 TL,,Betonarme,İkinci El,,10.000 TL,Doğalgaz,Evet,
760,Ankara,Çankaya,Keklik Pınarı,122878-769,12-04-2023,3 + 1,130 m2,10. Kat,16 Yaşında,Merkezi,10 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Güney, Doğu",2.480.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,800 TL,12.000 TL,Doğalgaz,Evet,Turtaş Sitesi
761,Ankara,Çankaya,Ümit,134973-62,13-04-2023,4 + 1,260 m2,21 ve üzeri,Sıfır Bina,Merkezi (Pay Ölçer),28 Katlı,Uygun,Eşyalı Değil,3,Boş,Hayır,"Kuzey, Güney, Doğu, Batı",9.500.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,,25.000 TL,Doğalgaz,Evet,
762,Ankara,Sincan,Malazgirt,133689-94,12-04-2023,3 + 1,120 m2,1. Kat,16 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,Güney,1.210.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,70 TL,3.500 TL,Doğalgaz,Evet,
763,Ankara,Sincan,Malazgirt,133689-94,12-04-2023,3 + 1,120 m2,1. Kat,16 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,Güney,1.210.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,70 TL,3.500 TL,Doğalgaz,Evet,
764,Ankara,Çankaya,Alacaatlı,132622-28,13-04-2023,9 + 2,500 m2,Çatı Katı,11 Yaşında,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,3,Boş,Hayır,"Kuzey, Güney, Doğu, Batı",12.400.000 TL,Kat Mülkiyeti,Ahşap,İkinci El,1.500 TL,,Doğalgaz,Evet,
765,Ankara,Çankaya,Yukarı Bahçelievler,2250-3087,13-04-2023,4 + 1,175 m2,Çatı Katı,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Güney, Doğu",6.099.000 TL,Kat İrtifakı,Betonarme,Sıfır,200 TL,20.000 TL,Doğalgaz,Evet,
766,Ankara,Çankaya,Alacaatlı,3240-13436,13-04-2023,4 + 1,185 m2,4. Kat,8 Yaşında,Merkezi (Pay Ölçer),8 Katlı,Uygun,,2,,Hayır,"Güney, Batı",6.700.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,1.400 TL,,Doğalgaz,Evet,
767,Ankara,Çankaya,Korkutreis,39032-2099,12-04-2023,4 + 1,210 m2,8. Kat,50 Yaşında,Merkezi,8 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,Batı,3.000.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,1.200 TL,12.000 TL,Doğalgaz,,
768,Ankara,Keçiören,Hasköy,3473-1994,13-04-2023,3 + 1,125 m2,2. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Kuzey, Güney, Batı",1.590.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
769,Ankara,Yenimahalle,Yeni Batı,119585-158,13-04-2023,5 + 2,300 m2,Teras Katı,12 Yaşında,Kombi,11 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Güney, Doğu, Batı",4.500.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,300 TL,12.000 TL,Doğalgaz,,"Ahsen Sitesi (Ankara, Yenimahalle, Yeni Batı)"
770,Ankara,Keçiören,Etlik,56586-3260,12-04-2023,4 + 1,150 m2,Yüksek Giriş,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Boş,Evet,"Kuzey, Güney, Doğu, Batı",2.900.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,,,Doğalgaz,Evet,
771,Ankara,Keçiören,İncirli,1955-7100,13-04-2023,3 + 1,120 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Belirtilmemiş,Hayır,Güney,1.550.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,6.000 TL,Doğalgaz,Evet,
772,Ankara,Çankaya,Yıldızevler,81605-110,12-04-2023,6 + 2,450 m2,Teras Katı,20 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,3,Boş,Hayır,,6.000.000 TL,Kat Mülkiyeti,,İkinci El,,35.000 TL,Doğalgaz,Evet,
773,Ankara,Çankaya,Yukarı Bahçelievler,53552-1748,13-04-2023,4 + 1,250 m2,3. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Boş,Hayır,"Kuzey, Doğu, Batı",8.150.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,250 TL,,Doğalgaz,Evet,
774,Ankara,Çankaya,Cebeci,135436-6,13-04-2023,3 + 1,120 m2,4. Kat,35 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Kuzey, Güney, Doğu",1.950.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,7.500 TL,Doğalgaz,Evet,
775,Ankara,Çankaya,Mutlukent,64783-749,13-04-2023,4 + 1,185 m2,9. Kat,4 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Kiracılı,Hayır,"Kuzey, Doğu, Batı",8.125.000 TL,Kat Mülkiyeti,,,1.5 TL,,,,
776,Ankara,Altındağ,Güneşevler,134637-29,13-04-2023,3 + 1,130 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Evet,"Güney, Doğu",1.590.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
777,Ankara,Altındağ,Aydınlıkevler,135372-25,12-04-2023,4 + 1,170 m2,En Üst Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,"Kuzey, Doğu, Batı",3.390.000 TL,Kat Mülkiyeti,Çelik,İkinci El,100 TL,7.500 TL,Doğalgaz,Evet,
