,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Tapu Durumu,Site İçerisinde,Yakıt Tipi,Yetkili Ofis,Metro İstasyonu,Durak (Otobüs),Durak (Minibüs),Otogar,Hastane,Acil Servis,Aile Sağlığı Merkezi,Sağlık Kurumları/Diğer,Üniversite,Üniversite Kampüs,İlkokul,Lise,Zincir Marketler,Bakkal/Market,Alışveriş Merkezi,Şarküteri,Rent,Kullanım Durumu,Takas,Kira Getirisi,Aidat,Cephe,Havaalanı,Gar,Poliklinik,Yüksek Okul/Akademi,Ortaokul,Gıda Satış Noktaları,Kapalı Alan M2,Açık Alan M2,Bina Sayısı,Tren İstasyonu/Şehiriçi,Tren İstasyonu/Şehirlerarası,Veteriner,Kreş/Gündüz Bakımevi
590,Ankara,Polatlı,Gazi,42882-968,10-05-2023,5 + 1,210 m2,4. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,,416 m,716 m,"1,7 km","1,4 km","1,4 km",492 m,,,,445 m,109 m,60 m,78 m,"1,6 km",437 m,1.390.000 TL,Belirtilmemiş,Hayır,3.500 TL,,"Kuzey, Doğu, Batı",,"3,4 km",973 m,"2,1 km",181 m,,,,,,,,
591,Ankara,Çankaya,İlkbahar,16177-1335,10-05-2023,3 + 1,120 m2,4. Kat,2 Yaşında,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"6,1 km",155 m,"2,6 km","7,6 km","1,6 km","2,3 km",932 m,435 m,"1,4 km","7,4 km",339 m,500 m,362 m,221 m,"1,6 km",815 m,3.850.000 TL,Kiracılı,Hayır,12.000 TL,1.250 TL,Batı,,,,,,,,,,,,,
592,Ankara,Çankaya,Mürsel Uluç,6310-19055,10-05-2023,3 + 1,115 m2,3. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"6,1 km",111 m,308 m,"6,9 km","1,4 km","1,3 km",338 m,"1,3 km",999 m,"8,1 km",614 m,998 m,328 m,55 m,"1,2 km",291 m,2.250.000 TL,Mülk Sahibi,Hayır,9.000 TL,50 TL,"Güney, Doğu",,,,,,,,,,,,,
593,Ankara,Çankaya,Oğuzlar,17197-2449,10-05-2023,3 + 1,110 m2,Yüksek Giriş,26 Yaşında,Kombi,2 Katlı,Uygun,,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"1,3 km",236 m,"2,4 km","1,9 km",455 m,404 m,505 m,275 m,558 m,"4,4 km",181 m,237 m,200 m,26 m,"1,1 km",226 m,2.400.000 TL,Kiracılı,,,,"Kuzey, Doğu",,,,,,,,,,,,,
594,Ankara,Çankaya,Büyükesat,65100-1723,10-05-2023,3 + 1,110 m2,Kot 2,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,,"3,9 km",222 m,"2,7 km","6,5 km",699 m,"1,1 km",317 m,618 m,2 km,"4,1 km",445 m,207 m,322 m,256 m,"1,7 km",245 m,1.775.000 TL,Boş,Hayır,,,,,,,,,,,,,,,,
595,Ankara,Çankaya,Seyranbağları,691946-235,10-05-2023,3 + 1,140 m2,3. Kat,45 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kagir,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,,,,,,,,,,,,,,,,,1.500.000 TL,Boş,Evet,6.500 TL,50 TL,"Güney, Batı",,,,,,,,,,,,,
596,Ankara,Mamak,Durali Alıç,82418-1424,10-05-2023,3 + 1,130 m2,3. Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,,,,,,,,,,,,,,,,,1.549.500 TL,Boş,Hayır,6.500 TL,40 TL,Doğu,,,,,,,,,,,,,
597,Ankara,Etimesgut,Süvari,15487-2643,10-05-2023,3 + 1,120 m2,Ara Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,,Doğalgaz,Evet,"4,4 km",99 m,"3,3 km","14,7 km","1,8 km","1,9 km",474 m,293 m,4 km,8 km,58 m,137 m,66 m,40 m,"1,6 km",217 m,1.790.000 TL,Boş,Hayır,8.000 TL,50 TL,"Kuzey, Batı",,,,,,,,,,,,,
598,Ankara,Çankaya,Aziziye,4129-1916,10-05-2023,4 + 1,300 m2,Ara Kat,25 Yaşında,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,3,Betonarme,,,,,,"3,3 km",120 m,"2,2 km","5,1 km","1,3 km","1,6 km",64 m,103 m,"1,5 km","4,9 km",555 m,190 m,168 m,140 m,203 m,308 m,8.850.000 TL,Boş,,,3.000 TL,"Güney, Doğu, Batı",,,,,,,,,,,,,
599,Ankara,Çankaya,Mürsel Uluç,9540-4115,10-05-2023,2 + 1,98 m2,Kot 1,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"5,3 km",193 m,896 m,"6,1 km",1 km,523 m,713 m,690 m,"1,6 km","7,4 km",301 m,572 m,207 m,213 m,2 km,450 m,1.290.000 TL,Mülk Sahibi,Hayır,5.000 TL,100 TL,Doğu,,,,,,,,,,,,,
600,Ankara,Çankaya,Keklik Pınarı,52847-2250,10-05-2023,6 + 1,270 m2,Teras Katı,15 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"5,2 km",202 m,307 m,6 km,"1,4 km",473 m,327 m,307 m,"2,1 km","7,7 km",607 m,783 m,206 m,175 m,"2,2 km",228 m,2.950.000 TL,Mülk Sahibi,Hayır,10.000 TL,100 TL,"Kuzey, Güney",,,,,,,,,,,,,
601,Ankara,Çankaya,Gökkuşağı,6493-2757,10-05-2023,4 + 1,170 m2,2. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"4,2 km",116 m,709 m,"5,1 km","1,5 km",970 m,722 m,809 m,3 km,"7,2 km",647 m,152 m,80 m,226 m,"1,7 km",131 m,3.400.000 TL,Boş,,7.000 TL,200 TL,Batı,,,,,,,,,,,,,
602,Ankara,Keçiören,19 Mayıs,40052-966,10-05-2023,3 + 1,135 m2,5. Kat,30 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,1 km,73 m,"1,3 km",,"1,3 km",888 m,395 m,814 m,"2,2 km","1,1 km",55 m,123 m,46 m,29 m,"1,7 km",134 m,2.780.000 TL,Boş,Hayır,6.000 TL,200 TL,"Güney, Batı","18,3 km",,,,,,,,,,,,
603,Ankara,Çankaya,Cevizlidere,10225-71,10-05-2023,3 + 1,147 m2,2. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,,3 km,16 m,723 m,"3,9 km",1 km,"1,9 km",111 m,127 m,"1,7 km","6,1 km",315 m,478 m,11 m,164 m,686 m,258 m,3.200.000 TL,,Hayır,,100 TL,,,,,,,,,,,,,,
604,Ankara,Etimesgut,İstasyon,89801-1135,10-05-2023,3 + 1,180 m2,Teras Katı,14 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,,"4,7 km",299 m,"4,9 km","13,1 km","1,5 km","1,5 km",376 m,"1,4 km","2,8 km","7,6 km",538 m,342 m,491 m,103 m,"1,2 km",401 m,3.145.000 TL,Mülk Sahibi,Hayır,13.000 TL,50 TL,"Kuzey, Doğu",,,,,,,,,,,,,
605,Ankara,Çankaya,Alacaatlı,8413-1514,10-05-2023,3 + 1,200 m2,1. Kat,Sıfır Bina,Merkezi (Pay Ölçer),23 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kat Mülkiyeti,Yaşam Kule Konutları,Doğalgaz,Evet,"6,2 km",421 m,"8,6 km","17,1 km","3,6 km","4,7 km","1,6 km","5,2 km","4,4 km","8,5 km",910 m,272 m,347 m,343 m,"5,7 km","1,6 km",5.650.000 TL,Boş,Hayır,,1.200 TL,Güney,,,,,,,,,,,,,
606,Ankara,Etimesgut,Ahi Mesut,58419-3585,10-05-2023,3 + 1,140 m2,5. Kat,2 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Çelik,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,"5,2 km",111 m,"3,9 km","14,2 km","2,5 km","2,4 km",329 m,1 km,4 km,"8,4 km",661 m,625 m,222 m,219 m,2 km,295 m,3.890.000 TL,Boş,Hayır,,300 TL,"Kuzey, Güney, Doğu",,,,,,,,,,,,,
607,Ankara,Çankaya,Muhsin Ertuğrul,40002-2082,10-05-2023,3 + 1,150 m2,En Üst Kat,40 Yaşında,Kombi,3 Katlı,Uygun,,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"2,1 km",44 m,"2,1 km","5,2 km",564 m,305 m,328 m,963 m,"1,4 km","2,3 km",347 m,239 m,52 m,49 m,990 m,145 m,2.600.000 TL,Kiracılı,Hayır,3.250 TL,50 TL,Doğu,,,,,,,,,,,,,
608,Ankara,Çankaya,Yukarı Bahçelievler,25300-2113,10-05-2023,5 + 1,200 m2,Yüksek Giriş,28 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,,,Doğalgaz,Evet,424 m,145 m,2 km,"1,4 km",722 m,752 m,833 m,624 m,"1,1 km","2,8 km",369 m,556 m,206 m,19 m,"1,7 km",232 m,4.250.000 TL,Mülk Sahibi,Hayır,15.000 TL,230 TL,"Güney, Doğu, Batı",,,,,,,,,,,,,
609,Ankara,Mamak,Şehit Cengiz Topel,101720-359,10-05-2023,4 + 1,175 m2,En Üst Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"1,3 km",12 m,"1,9 km","5,4 km","1,4 km","1,7 km",528 m,"1,2 km","1,5 km",1 km,201 m,160 m,463 m,4 m,"2,1 km",549 m,2.750.000 TL,Kiracılı,Hayır,8.000 TL,75 TL,"Kuzey, Doğu, Batı",,,,,,,,,,,,,
610,Ankara,Yenimahalle,Beştepe,9744-870,10-05-2023,3 + 1,125 m2,11. Kat,25 Yaşında,Merkezi,14 Katlı,Uygun,Eşyalı Değil,1,,,,,Doğalgaz,,268 m,94 m,3 km,"1,2 km",193 m,168 m,495 m,96 m,"1,3 km","1,5 km",457 m,359 m,167 m,65 m,2 km,604 m,5.400.000 TL,Boş,Hayır,15.000 TL,1.500 TL,"Güney, Doğu, Batı",,,,,,,,,,,,,
611,Ankara,Çankaya,Aşağı Öveçler,6974-4150,10-05-2023,2 + 1,100 m2,Yüksek Giriş,24 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"3,2 km",146 m,"1,2 km","3,9 km","1,3 km","1,7 km",176 m,768 m,"1,9 km","5,6 km",238 m,210 m,339 m,154 m,"1,4 km",143 m,1.390.000 TL,Boş,Hayır,6.000 TL,175 TL,"Güney, Doğu, Batı",,,,,,,,,,,,,
612,Ankara,Keçiören,Ayvalı,121721-361,10-05-2023,3 + 1,120 m2,2. Kat,23 Yaşında,Kombi,4 Katlı,Uygun,,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"2,2 km",107 m,"2,2 km","2,4 km",1 km,1 km,358 m,103 m,835 m,422 m,201 m,213 m,50 m,154 m,866 m,184 m,1.880.000 TL,Kiracılı,,,,"Güney, Doğu",,,,,,,,,,,,,
613,Ankara,Çankaya,Emek,38136-2133,10-05-2023,2 + 1,85 m2,Ara Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,440 m,282 m,"2,8 km",570 m,1 km,547 m,551 m,473 m,"1,7 km","2,7 km",174 m,234 m,269 m,61 m,"1,1 km",61 m,3.550.000 TL,Boş,Hayır,14.000 TL,100 TL,"Kuzey, Batı",,,,,,,,,,,,,
614,Ankara,Çankaya,Malazgirt,53453-2340,10-05-2023,3 + 1,135 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,"4,9 km",28 m,592 m,"5,7 km",505 m,682 m,609 m,932 m,"1,8 km","6,9 km",621 m,230 m,55 m,108 m,"2,4 km",281 m,3.250.000 TL,Boş,Hayır,6.000 TL,100 TL,"Kuzey, Doğu, Batı",,,,,,,,,,,,,
615,Ankara,Sincan,Törekent,15474-1626,10-05-2023,3 + 1,160 m2,3. Kat,2 Yaşında,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,2,,,Kat Mülkiyeti,,,,"1,2 km",803 m,"4,6 km",,"2,4 km","3,3 km","1,3 km","1,4 km",13 km,"6,1 km",869 m,"1,3 km",978 m,808 m,"2,4 km","2,2 km",2.850.000 TL,Kiracılı,Hayır,,300 TL,"Güney, Doğu",,"8,1 km",,,,,,,,,,,
616,Ankara,Çankaya,Fidanlık,88892-1116,10-05-2023,3 + 1,110 m2,5. Kat,40 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,223 m,137 m,429 m,4 km,312 m,329 m,307 m,311 m,272 m,570 m,628 m,307 m,230 m,64 m,662 m,8 m,1.550.000 TL,Mülk Sahibi,Hayır,10.000 TL,100 TL,"Güney, Batı",,,,,,,,,,,,,
617,Ankara,Keçiören,İncirli,1955-6701,10-05-2023,3 + 1,120 m2,Giriş Katı,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"2,3 km",146 m,"1,8 km","1,6 km",462 m,499 m,461 m,518 m,980 m,"1,4 km",360 m,195 m,35 m,19 m,"1,9 km",104 m,1.800.000 TL,Boş,Hayır,7.000 TL,50 TL,,,,,,,,,,,,,,
618,Ankara,Yenimahalle,Demetlale,77383-679,10-05-2023,3 + 1,120 m2,3. Kat,40 Yaşında,Kombi,6 Katlı,Uygun,,1,,,Kat Mülkiyeti,,,Evet,521 m,427 m,"2,9 km",5 km,927 m,860 m,60 m,156 m,"1,9 km","3,2 km",418 m,408 m,179 m,24 m,"1,4 km",48 m,1.000.000 TL,Kiracılı,,,,,,,,,,,,,,,,,
619,Ankara,Çankaya,Söğütözü,10495-7733,10-05-2023,3 + 1,130 m2,10. Kat,31 Yaşında,Merkezi,12 Katlı,Uygun,Eşyalı Değil,1,,,Kat Mülkiyeti,Söğütözü Sitesi,,,603 m,53 m,"2,5 km","1,2 km",378 m,372 m,778 m,803 m,940 m,"3,7 km",292 m,736 m,244 m,89 m,667 m,881 m,4.300.000 TL,Mülk Sahibi,Hayır,,1.5 TL,"Kuzey, Güney",,,,,,,,,,,,,
620,Ankara,Gölbaşı,İncek,76426-1169,10-05-2023,2 + 1,75 m2,Yüksek Giriş,Sıfır Bina,Merkezi (Pay Ölçer),3 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,,Kat Mülkiyeti,Evet (Site Adı Belirtilmemiş),Doğalgaz,,"8,9 km",370 m,"7,2 km","15,9 km","2,9 km","4,8 km",284 m,"6,9 km","2,6 km","3,4 km",321 m,786 m,448 m,98 m,"3,8 km","2,6 km",2.100.000 TL,Boş,Hayır,,,"Kuzey, Güney, Doğu, Batı",,,,,,,,,,,,,
621,Ankara,Sincan,Tandoğan,126490-930,10-05-2023,3 + 1,115 m2,2. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"2,9 km",182 m,"1,6 km",,"1,6 km","1,6 km",122 m,"1,4 km","10,6 km","2,4 km",491 m,236 m,184 m,75 m,"1,9 km",199 m,1.580.000 TL,,Evet,7.000 TL,50 TL,"Güney, Doğu",,"5,5 km",,,,,,,,,,,
622,Ankara,Keçiören,İncirli,9028-4136,10-05-2023,2 + 1,115 m2,Giriş Katı,15 Yaşında,Kombi,4 Katlı,Uygun,,1,Betonarme,,Kat Mülkiyeti,,Doğalgaz,Evet,"2,1 km",216 m,"1,1 km",,766 m,766 m,129 m,130 m,"1,6 km",2 km,310 m,197 m,91 m,91 m,"2,1 km",263 m,1.375.000 TL,Mülk Sahibi,,7.000 TL,100 TL,"Güney, Doğu","19,4 km",,,,,,,,,,,,
623,Ankara,Altındağ,Yıldıztepe,124083-109,10-05-2023,3 + 1,145 m2,2. Kat,8 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"2,9 km",77 m,"2,1 km",,"2,3 km","2,3 km",673 m,183 m,"4,8 km","4,5 km",282 m,473 m,56 m,205 m,"1,8 km",227 m,1.650.000 TL,Kiracılı,Evet,,150 TL,"Güney, Batı","17,5 km",,,,,,,,,,,,
624,Ankara,Keçiören,Uyanış,24371-323,10-05-2023,3 + 1,115 m2,Yüksek Giriş,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"1,2 km",104 m,659 m,,303 m,278 m,656 m,"1,2 km","3,9 km","1,4 km",151 m,91 m,114 m,89 m,786 m,124 m,1.275.000 TL,Belirtilmemiş,Hayır,4.500 TL,50 TL,"Kuzey, Batı","16,1 km",,,,,,,,,,,,
625,Ankara,Çankaya,Osman Temiz,51918-880,10-05-2023,4 + 1,150 m2,2. Kat,22 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,,,,,,,,,,,,,,,,,2.350.000 TL,Kiracılı,Hayır,6.000 TL,100 TL,Güney,,,,,,,,,,,,,
626,Ankara,Çankaya,Cevizlidere,10409-2002,10-05-2023,3 + 1,135 m2,Yüksek Giriş,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"3,9 km",67 m,1 km,"4,8 km","1,4 km","1,1 km",468 m,543 m,"2,6 km","6,9 km",406 m,263 m,84 m,81 m,"1,4 km",320 m,2.300.000 TL,Kiracılı,Hayır,4.500 TL,100 TL,"Kuzey, Batı",,,,,,,,,,,,,
627,Ankara,Çankaya,Güzeltepe,6632-1623,10-05-2023,3 + 1,110 m2,8. Kat,37 Yaşında,Merkezi,8 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"2,9 km",102 m,"1,8 km","4,4 km","1,5 km","1,5 km",516 m,180 m,"1,6 km","4,8 km",101 m,92 m,212 m,123 m,937 m,221 m,3.200.000 TL,Kiracılı,Hayır,10.000 TL,1.200 TL,"Kuzey, Batı",,,,,,,,,,,,,
628,Ankara,Keçiören,Atapark,135446-219,10-05-2023,3 + 1,135 m2,Kot 2,8 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,,,,,,,,,,,,,,,,,1.190.000 TL,Mülk Sahibi,Evet,5.500 TL,100 TL,"Güney, Doğu",,,,,,,,,,,,,
629,Ankara,Keçiören,İncirli,24197-570,10-05-2023,3 + 1,125 m2,1. Kat,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"1,7 km",135 m,591 m,,"1,2 km","1,2 km",456 m,478 m,"2,1 km","1,7 km",225 m,566 m,19 m,106 m,2 km,352 m,1.550.000 TL,,Evet,12.000 TL,50 TL,"Kuzey, Güney, Doğu","18,9 km",,,,,,,,,,,,
630,Ankara,Altındağ,Beşikkaya,137577-55,10-05-2023,3 + 1,115 m2,1. Kat,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Kat Mülkiyeti,,Doğalgaz,Evet,"6,8 km",124 m,"1,3 km",,"6,4 km","6,4 km",381 m,"1,6 km",9 km,"8,1 km",793 m,628 m,230 m,165 m,6 km,186 m,2.300.000 TL,Boş,,,150 TL,"Güney, Doğu","15,7 km",,,,,,,,,,,,
631,Ankara,Altındağ,Karapürçek,134634-185,10-05-2023,3 + 1,140 m2,En Üst Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"7,9 km",278 m,2 km,,"6,7 km","6,9 km",516 m,511 m,"10,1 km","9,2 km",356 m,368 m,130 m,88 m,"6,8 km",77 m,1.690.000 TL,Kiracılı,Hayır,3.500 TL,50 TL,"Güney, Doğu, Batı","15,9 km",,,,,,,,,,,,
632,Ankara,Çankaya,Şehit Cengiz Karaca,5422-3102,10-05-2023,3 + 1,130 m2,1. Kat,30 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,,"4,5 km",115 m,352 m,"5,2 km",578 m,493 m,630 m,652 m,"2,3 km","6,8 km",407 m,259 m,144 m,89 m,"2,2 km",181 m,2.450.000 TL,Boş,Hayır,15.000 TL,250 TL,"Güney, Batı",,,,,,,,,,,,,
633,Ankara,Pursaklar,Mimar Sinan,20040-260,10-05-2023,3 + 1,160 m2,8. Kat,9 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"4,2 km",196 m,"1,7 km",,"1,7 km",53 m,398 m,398 m,"7,2 km","4,8 km",275 m,474 m,117 m,90 m,"4,3 km",315 m,1.990.000 TL,,Hayır,,,Güney,"12,6 km",,,,,,,,,,,,
634,Ankara,Çankaya,Aziziye,3483-6058,10-05-2023,3 + 1,135 m2,3. Kat,30 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,"2,3 km",108 m,"2,5 km","4,1 km",934 m,"1,2 km",532 m,579 m,974 m,"4,1 km",192 m,282 m,120 m,74 m,"1,1 km",151 m,3.290.000 TL,Boş,Evet,15.000 TL,1.500 TL,"Güney, Batı",,,,,,,,,,,,,
635,Ankara,Çankaya,Sokullu Mehmet Paşa,36851-23753,10-05-2023,3 + 1,110 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,"2,3 km",52 m,"2,2 km","3,3 km","1,7 km","1,9 km",488 m,327 m,"1,7 km","4,4 km",444 m,627 m,139 m,97 m,"2,1 km",374 m,2.390.000 TL,Boş,Hayır,12.000 TL,50 TL,"Güney, Doğu",,,,,,,,,,,,,
636,Ankara,Mamak,Başak,133292-208,10-05-2023,3 + 1,140 m2,2. Kat,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"7,4 km",14 m,"2,1 km",,"5,7 km","5,7 km",245 m,"1,7 km","9,2 km","8,3 km",342 m,448 m,32 m,39 m,"5,7 km",247 m,1.230.000 TL,Mülk Sahibi,Hayır,3.500 TL,25 TL,"Kuzey, Güney, Doğu, Batı","16,9 km",,,,,,,,,,,,
637,Ankara,Gölbaşı,Karşıyaka,102968-2669,10-05-2023,6 + 1,750 m2,,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,5,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,"14,2 km",629 m,"3,9 km","16,3 km","3,3 km","3,3 km","3,4 km","3,4 km","5,7 km","3,3 km",503 m,484 m,"3,3 km",772 m,"3,6 km","1,1 km",18.000.000 TL,Boş,Hayır,30.000 TL,1 TL,"Kuzey, Güney, Doğu, Batı",,,,,,,,,,,,,
638,Ankara,Etimesgut,Elvan,37640-8785,10-05-2023,3 + 1,145 m2,10. Kat,19 Yaşında,Kombi,15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Kat Mülkiyeti,,Doğalgaz,Evet,"3,8 km",65 m,"2,5 km","15,7 km",772 m,826 m,262 m,755 m,"4,8 km","7,2 km",264 m,415 m,54 m,83 m,2 km,83 m,1.649.000 TL,Kiracılı,Hayır,,225 TL,"Kuzey, Batı",,,,,,,,,,,,,
639,Ankara,Sincan,İstasyon,136243-53,10-05-2023,3 + 1,125 m2,2. Kat,22 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,"1,4 km",139 m,797 m,,551 m,706 m,372 m,884 m,"9,3 km","4,4 km",229 m,465 m,348 m,133 m,"2,5 km",256 m,1.439.000 TL,Boş,Evet,,,"Güney, Batı",,"4,2 km",,,,,,,,,,,
640,Ankara,Pursaklar,Merkez,73018-4994,10-05-2023,4 + 1,210 m2,10. Kat,Sıfır Bina,Yerden Isıtma,17 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,,"5,3 km",127 m,538 m,,545 m,653 m,643 m,853 m,8 km,"5,9 km",488 m,614 m,215 m,50 m,"5,4 km",464 m,4.750.000 TL,Boş,Hayır,,,"Kuzey, Batı","11,6 km",,,,,,,,,,,,
641,Ankara,Çankaya,Ata,25058-814,10-05-2023,4 + 1,180 m2,4. Kat,10 Yaşında,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Kat Mülkiyeti,,Doğalgaz,Evet,"4,2 km",63 m,501 m,5 km,766 m,722 m,308 m,488 m,"2,7 km","6,7 km",173 m,570 m,22 m,165 m,"1,8 km",319 m,4.800.000 TL,Kiracılı,Hayır,15.000 TL,150 TL,Batı,,,,,,,,,,,,,
642,Ankara,Keçiören,Ovacık,136916-43,10-05-2023,3 + 1,170 m2,6. Kat,2 Yaşında,Merkezi (Pay Ölçer),20 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Kat Mülkiyeti,Evet (Site Adı Belirtilmemiş),Doğalgaz,Evet,"3,8 km",24 m,"2,5 km",,3 km,"2,9 km","1,2 km","2,9 km",2 km,"3,9 km",160 m,168 m,362 m,420 m,217 m,"1,5 km",3.450.000 TL,Boş,Evet,16.000 TL,400 TL,"Güney, Batı","18,2 km",,,,,,,,,,,,
