,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Tapu Durumu,Aidat,Takas,Cephe,Site İçerisinde,Kira Getirisi,Yakıt Tipi,Rent,Yetkili Ofis,Kapalı Alan M2,Açık Alan M2,Bina Sayısı,Depozito
3694,Ankara,Çankaya,Fakülteler,124497-24,27-03-2023,4 + 1,205 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,Sıfır,Boş,Kat Mülkiyeti,100 TL,Hayır,,,7.250 TL,Doğalgaz,4.150.000 TL,Evet,,,,
3695,Ankara,Çankaya,Mutlukent,2888-14421,26-03-2023,5 + 1,350 m2,Bahçe Katı,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,,,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Güney, Batı",Altınbel Villaları,,,13.950.000 TL,,,,,
3696,Ankara,Keçiören,İncirli,1955-7048,12-04-2023,3 + 1,120 m2,1. Kat,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,50 TL,Hayır,Batı,,7.000 TL,Doğalgaz,1.500.000 TL,Evet,,,,
3697,Ankara,Gölbaşı,İncek,40381-607,13-04-2023,3 + 1,170 m2,Kot 1,8 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,Kat Mülkiyeti,450 TL,,Batı,,7.000 TL,Doğalgaz,2.990.000 TL,Evet,,,,
3698,Ankara,Keçiören,İncirli,16354-23801,12-04-2023,2 + 1,115 m2,Kot 1,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Mülk Sahibi,Kat Mülkiyeti,,Evet,"Kuzey, Güney, Doğu, Batı",,7.000 TL,Doğalgaz,1.250.000 TL,Evet,,,,
3699,Ankara,Keçiören,Adnan Menderes,3473-2000,27-03-2023,2 + 1,90 m2,Giriş Katı,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,,,,Doğalgaz,970.000 TL,Evet,,,,
3700,Ankara,Çankaya,Emek,25300-2082,27-02-2023,1 + 1,75 m2,Kot 1,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Güney,,8.500 TL,Doğalgaz,2.600.000 TL,Evet,,,,
3701,Ankara,Yenimahalle,Demetlale,77383-720,04-04-2023,3 + 1,115 m2,Yüksek Giriş,44 Yaşında,Kombi,6 Katlı,Uygun değil,Eşyalı Değil,2,,,Kiracılı,,,,,,,,1.125.000 TL,Evet,,,,
3702,Ankara,Mamak,Akdere,56871-2731,21-01-2023,3 + 1,100 m2,2. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,"Güney, Batı",,4.000 TL,Doğalgaz,1.275.000 TL,Evet,,,,
3703,Ankara,Mamak,Şafaktepe,43101-75,13-04-2023,3 + 1,130 m2,Yüksek Giriş,22 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Hayır,"Güney, Batı",,4.000 TL,Doğalgaz,800.000 TL,Evet,,,,
3704,Ankara,Çankaya,Harbiye,76774-2705,21-02-2023,3 + 1,125 m2,1. Kat,19 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,35 TL,Hayır,"Güney, Batı",,1.250 TL,Doğalgaz,1.450.000 TL,Evet,,,,
3705,Ankara,Sincan,İstasyon,68766-4428,04-04-2023,3 + 1,120 m2,3. Kat,31 Yaşında,Kombi,3 Katlı,Uygun,,1,,,,Kat Mülkiyeti,,Hayır,"Kuzey, Batı",,,Doğalgaz,1.100.000 TL,,,,,
3706,Ankara,Çankaya,Muhsin Ertuğrul,2603-4503,05-04-2023,3 + 1,125 m2,Kot 1,40 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,560 TL,Hayır,Doğu,,8.000 TL,Doğalgaz,1.980.000 TL,,,,,
3707,Ankara,Polatlı,Yeni,111966-2131,03-04-2023,3 + 1,145 m2,6. Kat,3 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,,,,,,,,Doğalgaz,1.420.000 TL,,,,,
3708,Ankara,Mamak,Mutlu,69646-1978,12-04-2023,3 + 1,130 m2,2. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu",,5.000 TL,Doğalgaz,1.300.000 TL,Evet,,,,
3709,Ankara,Etimesgut,Süvari,128158-406,09-04-2023,7 + 2,400 m2,8. Kat,10 Yaşında,Kombi,8 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,500 TL,Evet,"Güney, Doğu",,20.000 TL,Doğalgaz,7.000.000 TL,,,,,
3710,Ankara,Yenimahalle,Demetgül,96259-483,10-04-2023,2 + 1,90 m2,Kot 1,30 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Kuzey,,,Doğalgaz,595.000 TL,Evet,,,,
3711,Ankara,Çankaya,Oran,3420-9078,21-02-2023,3 + 1,130 m2,Yüksek Giriş,26 Yaşında,Merkezi,13 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,"Güney, Doğu",Atatürk Sitesi,,Doğalgaz,2.625.000 TL,Evet,,,,
3712,Ankara,Çankaya,Harbiye,41553-6847,23-03-2023,3 + 1,120 m2,3. Kat,28 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Hayır,,,,Doğalgaz,1.548.000 TL,Evet,,,,
3713,Ankara,Çankaya,Karapınar,5978-5972,21-03-2023,4 + 1,175 m2,2. Kat,12 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,100 TL,Hayır,"Güney, Batı",,5.000 TL,Doğalgaz,2.800.000 TL,Evet,,,,
3714,Ankara,Keçiören,Ovacık,115614-1446,07-04-2023,4 + 1,205 m2,4. Kat,1 Yaşında,Merkezi (Pay Ölçer),24 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,250 TL,Evet,"Güney, Batı",,15.000 TL,Doğalgaz,3.900.000 TL,,,,,
3715,Ankara,Mamak,Akdere,56871-2731,21-01-2023,3 + 1,100 m2,2. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,"Güney, Batı",,4.000 TL,Doğalgaz,1.275.000 TL,Evet,,,,
3716,Ankara,Mamak,Şafaktepe,43101-75,13-04-2023,3 + 1,130 m2,Yüksek Giriş,22 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Hayır,"Güney, Batı",,4.000 TL,Doğalgaz,800.000 TL,Evet,,,,
3717,Ankara,Çankaya,Harbiye,76774-2705,21-02-2023,3 + 1,125 m2,1. Kat,19 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,35 TL,Hayır,"Güney, Batı",,1.250 TL,Doğalgaz,1.450.000 TL,Evet,,,,
3718,Ankara,Sincan,İstasyon,68766-4428,04-04-2023,3 + 1,120 m2,3. Kat,31 Yaşında,Kombi,3 Katlı,Uygun,,1,,,,Kat Mülkiyeti,,Hayır,"Kuzey, Batı",,,Doğalgaz,1.100.000 TL,,,,,
3719,Ankara,Çankaya,Muhsin Ertuğrul,2603-4503,05-04-2023,3 + 1,125 m2,Kot 1,40 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,560 TL,Hayır,Doğu,,8.000 TL,Doğalgaz,1.980.000 TL,,,,,
3720,Ankara,Polatlı,Yeni,111966-2131,03-04-2023,3 + 1,145 m2,6. Kat,3 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,,,,,,,,Doğalgaz,1.420.000 TL,,,,,
3721,Ankara,Mamak,Mutlu,69646-1978,12-04-2023,3 + 1,130 m2,2. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu",,5.000 TL,Doğalgaz,1.300.000 TL,Evet,,,,
3722,Ankara,Etimesgut,Süvari,128158-406,09-04-2023,7 + 2,400 m2,8. Kat,10 Yaşında,Kombi,8 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,500 TL,Evet,"Güney, Doğu",,20.000 TL,Doğalgaz,7.000.000 TL,,,,,
3723,Ankara,Yenimahalle,Demetgül,96259-483,10-04-2023,2 + 1,90 m2,Kot 1,30 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Kuzey,,,Doğalgaz,595.000 TL,Evet,,,,
3724,Ankara,Çankaya,Oran,3420-9078,21-02-2023,3 + 1,130 m2,Yüksek Giriş,26 Yaşında,Merkezi,13 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,"Güney, Doğu",Atatürk Sitesi,,Doğalgaz,2.625.000 TL,Evet,,,,
3725,Ankara,Çankaya,Harbiye,41553-6847,23-03-2023,3 + 1,120 m2,3. Kat,28 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Hayır,,,,Doğalgaz,1.548.000 TL,Evet,,,,
3726,Ankara,Çankaya,Karapınar,5978-5972,21-03-2023,4 + 1,175 m2,2. Kat,12 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,100 TL,Hayır,"Güney, Batı",,5.000 TL,Doğalgaz,2.800.000 TL,Evet,,,,
3727,Ankara,Keçiören,Ovacık,115614-1446,07-04-2023,4 + 1,205 m2,4. Kat,1 Yaşında,Merkezi (Pay Ölçer),24 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,250 TL,Evet,"Güney, Batı",,15.000 TL,Doğalgaz,3.900.000 TL,,,,,
3728,Ankara,Çankaya,Zafertepe,26985-2801,19-03-2023,3 + 1,130 m2,2. Kat,1 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat İrtifakı,50 TL,Hayır,"Güney, Doğu, Batı",,7.500 TL,Doğalgaz,2.000.000 TL,Evet,,,,
3729,Ankara,Çankaya,Murat,9937-2817,09-03-2023,3 + 1,100 m2,Giriş Katı,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Hayır,Batı,,3.750 TL,Doğalgaz,1.150.000 TL,Evet,,,,
3730,Ankara,Pursaklar,Mimar Sinan,125332-658,19-03-2023,3 + 1,125 m2,2. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,,Hayır,"Güney, Batı",,,,1.525.000 TL,,,,,
3731,Ankara,Pursaklar,Mimar Sinan,2545-6855,10-04-2023,4 + 1,185 m2,8. Kat,3 Yaşında,Yerden Isıtma,8 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,,,,Doğalgaz,2.590.000 TL,,,,,
3732,Ankara,Ayaş,Şeyhmuhittin,51676-4695,27-02-2023,4 + 2,240 m2,,Sıfır Bina,Kat Kaloriferi,2 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,"Kuzey, Güney, Doğu, Batı",Evet (Site Adı Belirtilmemiş),,Akaryakıt,3.500.000 TL,Evet,,,,
3733,Ankara,Mamak,Cengizhan,118585-141,29-03-2023,3 + 1,135 m2,Zemin,12 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,,Kat Mülkiyeti,30 TL,Hayır,Güney,,5.000 TL,Doğalgaz,1.175.000 TL,Evet,,,,
3734,Ankara,Altındağ,Güneşevler,56352-1749,11-03-2023,3 + 1,165 m2,2. Kat,4 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Evet,"Kuzey, Doğu",,6.500 TL,Doğalgaz,1.950.000 TL,Evet,,,,
3735,Ankara,Gölbaşı,Gökçehüyük,55600-550,12-04-2023,4 + 1,450 m2,,15 Yaşında,Kat Kaloriferi,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,,,Hayır,,,,Kömür-Odun,25.000.000 TL,Evet,,,,
3736,Ankara,Yenimahalle,Kayalar,125731-166,04-04-2023,4 + 1,225 m2,9. Kat,Sıfır Bina,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Evet,"Kuzey, Güney, Doğu, Batı",,,Doğalgaz,2.990.000 TL,Evet,,,,
3737,Ankara,Çankaya,İncesu,38640-1168,31-03-2023,3 + 1,130 m2,3. Kat,12 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,"Güney, Doğu",,,Doğalgaz,1.900.000 TL,Evet,,,,
3738,Ankara,Yenimahalle,Yeni Batı,121977-379,01-04-2023,3 + 1,165 m2,5. Kat,3 Yaşında,Merkezi,15 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,330 TL,Hayır,Güney,GreenPark Evleri,,,4.500.000 TL,,,,,
3739,Ankara,Etimesgut,Elvan,114417-138,21-03-2023,1 + 1,90 m2,Giriş Katı,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Güney, Doğu",,,Doğalgaz,1.000.000 TL,Evet,,,,
3740,Ankara,Pursaklar,Fatih,692606-922,31-01-2023,3 + 1,140 m2,4. Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Mülk Sahibi,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu, Batı",,5.000 TL,Doğalgaz,1.748.000 TL,Evet,,,,
3741,Ankara,Etimesgut,Piyade,15474-1690,09-04-2023,3 + 1,110 m2,2. Kat,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,,Hayır,,,,,1.285.000 TL,,,,,
3742,Ankara,Gölbaşı,Karşıyaka,59648-2362,17-02-2023,3 + 1,115 m2,Ara Kat,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,Güney,,,Doğalgaz,1.850.000 TL,,,,,
3743,Ankara,Gölbaşı,İncek,132616-34,16-03-2023,1 + 1,50 m2,1. Kat,Sıfır Bina,Merkezi,3 Katlı,Bilinmiyor,,1,,,,,,,,Evet (Site Adı Belirtilmemiş),,,1.240.000 TL,,,,,
3744,Ankara,Etimesgut,Kazım Karabekir,30002-8253,24-03-2023,2 + 1,115 m2,3. Kat,1 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,"Güney, Doğu",,,Doğalgaz,2.149.000 TL,,,,,
3745,Ankara,Etimesgut,Turkuaz,8262-266,18-01-2023,4 + 1,155 m2,Ara Kat,7 Yaşında,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,200 TL,Hayır,"Güney, Doğu, Batı",,6.000 TL,Akaryakıt,3.480.000 TL,,,,,
3746,Ankara,Çankaya,Kazım Özalp,1612-2888,06-03-2023,2 + 1,130 m2,Yüksek Giriş,25 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,1.100 TL,Hayır,,,6.000 TL,Doğalgaz,3.150.000 TL,Evet,,,,
3747,Ankara,Çankaya,Alacaatlı,119085-92,20-03-2023,2 + 1,90 m2,Ara Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Boş,Kat Mülkiyeti,50 TL,Hayır,"Kuzey, Güney, Doğu, Batı",,10.000 TL,,2.725.000 TL,Evet,,,,
3748,Ankara,Keçiören,Atapark,76948-105,08-04-2023,4 + 1,187 m2,14. Kat,3 Yaşında,Merkezi (Pay Ölçer),22 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,1.100 TL,Evet,"Kuzey, Güney, Doğu, Batı",,15.000 TL,Doğalgaz,3.750.000 TL,,,,,
3749,Ankara,Sincan,Mareşal Çakmak,72714-344,01-04-2023,3 + 1,130 m2,2. Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Evet,"Kuzey, Batı",,,Doğalgaz,1.289.000 TL,Evet,,,,
3750,Ankara,Gölbaşı,Bahçelievler,97182-399,10-04-2023,3 + 1,115 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Boş,Kat Mülkiyeti,100 TL,Hayır,"Kuzey, Doğu, Batı",,,,2.330.000 TL,,,,,
3751,Ankara,Yenimahalle,Gazi,2244-1091,12-04-2023,3 + 1,98 m2,Yüksek Giriş,22 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,Kat Mülkiyeti,,,"Kuzey, Batı",,,Doğalgaz,2.030.000 TL,Evet,,,,
3752,Ankara,Çankaya,Cevizlidere,132066-241,16-03-2023,3 + 1,125 m2,5. Kat,Sıfır Bina,Merkezi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,"Kuzey, Doğu",,,Doğalgaz,3.950.000 TL,Evet,,,,
3753,Ankara,Keçiören,Kanuni,135290-107,06-04-2023,3 + 1,130 m2,2. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,100 TL,Hayır,"Güney, Batı",,8.500 TL,Doğalgaz,1.489.000 TL,Evet,,,,
3754,Ankara,Sincan,Fevzi Çakmak,131663-398,04-04-2023,3 + 1,140 m2,1. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu, Batı",,,,1.800.000 TL,,,,,
3755,Ankara,Yenimahalle,Yeni Batı,132621-105,04-04-2023,3 + 1,135 m2,4. Kat,21 Yaşında,Merkezi,9 Katlı,Uygun değil,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,1 TL,Hayır,"Güney, Doğu, Batı",Mekhan Sitesi,,,2.050.000 TL,,,,,
3756,Ankara,Çankaya,Mimar Sinan,10580-5686,03-04-2023,3 + 1,110 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,80 TL,,,,,Doğalgaz,1.750.000 TL,Evet,,,,
3757,Ankara,Keçiören,Uyanış,135561-169,30-03-2023,4 + 1,155 m2,En Üst Kat,6 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,"Güney, Doğu, Batı",,,Doğalgaz,2.380.000 TL,Evet,,,,
3758,Ankara,Sincan,Menderes,129696-523,31-03-2023,4 + 1,170 m2,2. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,Betonarme,Boş,Kat Mülkiyeti,,Hayır,,,,Doğalgaz,2.200.000 TL,,,,,
3759,Ankara,Sincan,29 Ekim,124678-201,29-03-2023,4 + 1,170 m2,Ara Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,,,,7.000 TL,Doğalgaz,2.149.000 TL,Evet,,,,
3760,Ankara,Keçiören,Bağlarbaşı,1807-5936,28-03-2023,3 + 1,135 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Evet,Güney,,7.000 TL,Doğalgaz,1.000.000 TL,Evet,,,,
3761,Ankara,Yenimahalle,Aşağı Yahyalar,136808-18,29-03-2023,3 + 1,110 m2,Yüksek Giriş,40 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,,Hayır,"Güney, Doğu, Batı",,4.000 TL,Doğalgaz,700.000 TL,,,,,
3762,Ankara,Etimesgut,Süvari,136741-28,10-04-2023,3 + 1,120 m2,1. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu",,5.000 TL,Doğalgaz,1.470.000 TL,Evet,,,,
3763,Ankara,Sincan,Plevne,132600-263,25-03-2023,3 + 1,140 m2,3. Kat,21 Yaşında,Kombi,4 Katlı,Uygun,,1,,,Kiracılı,Kat Mülkiyeti,,Hayır,"Güney, Doğu",,,Doğalgaz,1.149.000 TL,Evet,,,,
3764,Ankara,Polatlı,Yeni,136645-28,13-04-2023,3 + 1,140 m2,1. Kat,16 Yaşında,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,1,,,Mülk Sahibi,Kat Mülkiyeti,,Hayır,,,,,900.000 TL,,,,,
3765,Ankara,Yenimahalle,Mehmet Akif Ersoy,113821-775,27-03-2023,4 + 1,185 m2,4. Kat,6 Yaşında,Merkezi (Pay Ölçer),40 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,,,Yda Park Avenue Konutları,,Doğalgaz,6.000.000 TL,Evet,,,,
3766,Ankara,Çankaya,Karapınar,14777-4915,23-03-2023,4 + 1,155 m2,Yüksek Giriş,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,,,,,Doğalgaz,2.150.000 TL,,,,,
3767,Ankara,Çankaya,Malazgirt,15746-1108,22-03-2023,4 + 1,160 m2,2. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat İrtifakı,60 TL,Hayır,Güney,,8.000 TL,Doğalgaz,2.750.000 TL,Evet,,,,
3768,Ankara,Sincan,29 Ekim,114466-909,08-04-2023,3 + 1,130 m2,4. Kat,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,,Mülk Sahibi,Kat Mülkiyeti,100 TL,Hayır,"Güney, Doğu, Batı",,,,1.390.000 TL,,,,,
3769,Ankara,Etimesgut,Bağlıca,134960-48,18-03-2023,4 + 1,190 m2,3. Kat,Sıfır Bina,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,"Kuzey, Doğu, Batı",,,Doğalgaz,5.250.000 TL,,,,,
3770,Ankara,Sincan,Mustafa Kemal,135907-66,10-04-2023,3 + 1,140 m2,3. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,,Evet,"Güney, Doğu",,,,1.699.000 TL,,,,,
3771,Ankara,Keçiören,Yakacık,2726-6955,26-03-2023,3 + 1,120 m2,Yüksek Giriş,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,20 TL,Evet,"Güney, Doğu",,2.000 TL,Doğalgaz,1.045.000 TL,Evet,,,,
3772,Ankara,Sincan,Fevzi Çakmak,132740-56,02-03-2023,4 + 1,160 m2,1. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,"Güney, Batı",,6.000 TL,Doğalgaz,1.850.000 TL,,,,,
3773,Ankara,Çankaya,Mutlukent,133272-144,01-04-2023,6 + 1,425 m2,,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,,,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Kuzey, Güney, Doğu, Batı",Angora Evleri,,,29.500.000 TL,,,,,
3774,Ankara,Polatlı,Mehmet Akif,133012-25,10-04-2023,3 + 1,165 m2,6. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,,,Boş,,,Hayır,"Kuzey, Güney, Batı",Evet (Site Adı Belirtilmemiş),,,1.500.000 TL,,,,,
3775,Ankara,Polatlı,Zafer,134241-57,10-04-2023,3 + 1,130 m2,Ara Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Kuzey, Güney",,4.000 TL,Doğalgaz,775.000 TL,Evet,,,,
3776,Ankara,Çankaya,Çayyolu,75968-1350,04-04-2023,5 + 2,550 m2,Villa Katı,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,5,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Kuzey, Güney, Doğu, Batı",,,Doğalgaz,12.770.000 TL,Evet,,,,
3777,Ankara,Çankaya,Kavaklıdere,22106-608,22-03-2023,4 + 1,185 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Yapım Aşamasında,Boş,Kat Mülkiyeti,,Hayır,"Kuzey, Güney, Batı",,15.000 TL,Doğalgaz,4.750.000 TL,Evet,,,,
3778,Ankara,Çankaya,Bahçelievler,2332-2525,07-04-2023,3 + 1,160 m2,1. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Mülk Sahibi,Kat Mülkiyeti,150 TL,Hayır,"Güney, Doğu, Batı",,10.000 TL,Doğalgaz,3.990.000 TL,Evet,,,,
