,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Tapu Durumu,Takas,Cephe,Kira Getirisi,Yakıt Tipi,Yetkili Ofis,Rent,Aidat,Site İçerisinde,Depozito
3969,Ankara,Yenimahalle,Demetlale,131603-31,19-03-2023,3 + 1,135 m2,7. Kat,30 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,Evet,"Doğu, Batı",3.000 TL,Doğalgaz,Evet,950.000 TL,,,
3970,Ankara,Gölbaşı,Taşpınar,122440-289,14-04-2023,2 + 1,130 m2,21 ve üzeri,Sıfır Bina,Merkezi (Pay Ölçer),22 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,,5.000 TL,Doğalgaz,Evet,3.550.000 TL,,,
3971,Ankara,Polatlı,Zafer,26735-1791,10-04-2023,3 + 1,110 m2,2. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Evet,Batı,2.000 TL,Doğalgaz,Evet,650.000 TL,,,
3972,Ankara,Çankaya,Alacaatlı,47238-1937,10-04-2023,1 + 1,70 m2,3. Kat,4 Yaşında,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı,1,,,Kiracılı,Kat Mülkiyeti,Hayır,,,,,2.400.000 TL,548 TL,Relax Plus Konutları,
3973,Ankara,Keçiören,Sancaktepe,15878-13482,02-04-2023,3 + 1,135 m2,1. Kat,6 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat İrtifakı,Hayır,"Güney, Doğu",,Doğalgaz,,2.150.000 TL,,,
3974,Ankara,Etimesgut,Ayyıldız,1493-12851,11-04-2023,3 + 1,110 m2,4. Kat,22 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Kuzey, Doğu",2.000 TL,Doğalgaz,Evet,1.150.000 TL,180 TL,,
3975,Ankara,Kahramankazan,Atatürk,1810-4153,06-04-2023,3 + 1,150 m2,3. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun değil,Eşyalı Değil,1,,,Boş,Kat Mülkiyeti,Evet,"Kuzey, Güney, Batı",,,,1.875.000 TL,,,
3976,Ankara,Etimesgut,İstasyon,95979-1240,04-04-2023,3 + 1,115 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Boş,Kat Mülkiyeti,Hayır,"Güney, Doğu",6.000 TL,Doğalgaz,Evet,1.750.000 TL,50 TL,,
3977,Ankara,Etimesgut,Etiler,124824-1127,26-03-2023,3 + 1,110 m2,2. Kat,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Kuzey, Doğu",,Doğalgaz,,1.400.000 TL,,,
3978,Ankara,Yenimahalle,Pamuklar,86616-1890,24-03-2023,3 + 1,150 m2,2. Kat,9 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat İrtifakı,Hayır,"Güney, Doğu",6.500 TL,Doğalgaz,Evet,2.495.000 TL,200 TL,,
3979,Ankara,Mamak,Aşık Veysel,121174-330,13-04-2023,2 + 1,90 m2,1. Kat,31 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,Hayır,Batı,,,,810.000 TL,30 TL,,
3980,Ankara,Çankaya,Bayraktar,123338-229,10-04-2023,3 + 1,125 m2,Yüksek Giriş,23 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,"Güney, Batı",5.000 TL,Doğalgaz,Evet,2.350.000 TL,960 TL,,
3981,Ankara,Çankaya,Akpınar,14777-4912,13-04-2023,3 + 1,135 m2,1. Kat,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,,10.000 TL,Doğalgaz,Evet,2.775.000 TL,100 TL,,
3982,Ankara,Altındağ,Örnek,1475-3424,30-03-2023,3 + 1,90 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,,1,,,Kiracılı,Kat Mülkiyeti,,Batı,,Doğalgaz,Evet,590.000 TL,,,
3983,Ankara,Gölbaşı,Karşıyaka,13670-95,05-04-2023,3 + 1,135 m2,Ara Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,,7.000 TL,Doğalgaz,Evet,2.365.000 TL,,,
3984,Ankara,Gölbaşı,Karşıyaka,13670-95,05-04-2023,3 + 1,135 m2,Ara Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,,7.000 TL,Doğalgaz,Evet,2.365.000 TL,,,
3985,Ankara,Pursaklar,Mimar Sinan,50691-2500,10-04-2023,4 + 1,190 m2,11. Kat,6 Yaşında,Merkezi (Pay Ölçer),11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Evet,,,Doğalgaz,Evet,2.890.000 TL,,,
3986,Ankara,Çankaya,Ata,4110-2585,13-04-2023,3 + 1,135 m2,Yüksek Giriş,18 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,Batı,,Doğalgaz,Evet,2.495.000 TL,150 TL,,
3987,Ankara,Çankaya,Çayyolu,14041-5890,17-03-2023,3 + 1,130 m2,Ara Kat,25 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,Kat Mülkiyeti,Hayır,"Güney, Doğu, Batı",,,Evet,3.350.000 TL,1.200 TL,,
3988,Ankara,Keçiören,Bademlik,78150-111,23-03-2023,3 + 1,120 m2,1. Kat,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Boş,Kat Mülkiyeti,Hayır,Güney,,,,1.250.000 TL,50 TL,,
3989,Ankara,Sincan,Menderes,128217-500,13-04-2023,3 + 1,165 m2,6. Kat,Sıfır Bina,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,Hayır,"Güney, Doğu, Batı",,,,2.350.000 TL,250 TL,Evet (Site Adı Belirtilmemiş),
3990,Ankara,Keçiören,23 Nisan,111549-1070,07-04-2023,2 + 1,88 m2,Yüksek Giriş,16 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,,,Doğalgaz,Evet,1.080.000 TL,,,
3991,Ankara,Çankaya,Harbiye,9614-2684,11-04-2023,3 + 1,110 m2,Yüksek Giriş,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Kuzey, Batı",4.500 TL,Doğalgaz,Evet,1.550.000 TL,30 TL,,
3992,Ankara,Etimesgut,Ahi Mesut,122321-337,13-03-2023,3 + 1,160 m2,3. Kat,12 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Doğu",,,Evet,3.120.000 TL,600 TL,İrem Su Konutları,
3993,Ankara,Çankaya,Metin Oktay,90726-1072,03-04-2023,2 + 1,100 m2,Ara Kat,6 Yaşında,Merkezi (Pay Ölçer),6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,Batı,1.700 TL,Doğalgaz,Evet,1.550.000 TL,300 TL,,
3994,Ankara,Gölbaşı,Taşpınar,25305-92,10-04-2023,2 + 1,74 m2,Giriş Katı,Sıfır Bina,Kombi,2 Katlı,Uygun değil,Eşyalı Değil,1,,,Boş,Kat İrtifakı,Hayır,"Kuzey, Güney, Doğu",,,,2.250.000 TL,,,
3995,Ankara,Mamak,Balkiraz,121228-775,07-04-2023,3 + 1,95 m2,Kot 1,31 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,Hayır,"Güney, Doğu",,,,880.000 TL,40 TL,,
3996,Ankara,Gölbaşı,İncek,102968-2595,01-04-2023,2 + 1,73 m2,17. Kat,Sıfır Bina,Yerden Isıtma,28 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,Hayır,"Kuzey, Batı",8.500 TL,Doğalgaz,Evet,2.850.000 TL,493 TL,Kent İncek Konutları,
3997,Ankara,Keçiören,Aktepe,104762-1387,04-04-2023,3 + 1,125 m2,11. Kat,10 Yaşında,Kombi,16 Katlı,Uygun,,1,,,Kiracılı,Kat Mülkiyeti,Evet,,,,Evet,1.260.000 TL,,,
3998,Ankara,Mamak,Şafaktepe,93675-1309,26-03-2023,2 + 1,80 m2,Kot 1,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Güney,,Doğalgaz,Evet,700.000 TL,,,
3999,Ankara,Etimesgut,Bağlıca,8315-12592,13-04-2023,4 + 1,350 m2,,10 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat İrtifakı,Hayır,,25.000 TL,Doğalgaz,Evet,3.100.000 TL,,,
4000,Ankara,Çankaya,Murat,10487-3968,12-04-2023,2 + 1,90 m2,Yüksek Giriş,34 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Güney, Doğu, Batı",6.000 TL,Doğalgaz,Evet,1.375.000 TL,40 TL,,
4001,Ankara,Çankaya,Gökkuşağı,6493-2779,11-03-2023,3 + 1,120 m2,3. Kat,Sıfır Bina,Merkezi (Pay Ölçer),4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,Hayır,Batı,10.000 TL,Doğalgaz,Evet,3.750.000 TL,200 TL,,
4002,Ankara,Keçiören,Kanuni,101486-1958,13-04-2023,3 + 1,125 m2,2. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Evet,"Güney, Doğu, Batı",6.000 TL,Doğalgaz,Evet,1.588.000 TL,100 TL,,
4003,Ankara,Yenimahalle,Yeniçağ,56045-5529,11-04-2023,3 + 1,130 m2,1. Kat,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Güney, Doğu",,Doğalgaz,Evet,2.190.000 TL,,,
4004,Ankara,Mamak,Altıağaç,110538-1986,08-04-2023,2 + 1,90 m2,Bahçe Katı,2 Yaşında,Merkezi (Pay Ölçer),7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,Güney,5.000 TL,Doğalgaz,Evet,900.000 TL,345 TL,,
4005,Ankara,Gölbaşı,Seğmenler,28355-199,05-04-2023,2 + 1,95 m2,1. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,2,,,,,Hayır,"Güney, Doğu",,,Evet,2.250.000 TL,150 TL,,
4006,Ankara,Keçiören,23 Nisan,124579-82,18-03-2023,3 + 1,120 m2,Kot 1,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,,Doğalgaz,Evet,785.000 TL,,,
4007,Ankara,Mamak,Durali Alıç,3920-9993,05-04-2023,3 + 1,150 m2,2. Kat,9 Yaşında,Kombi,9 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,,Kat Mülkiyeti,Hayır,"Güney, Batı",10.000 TL,Doğalgaz,Evet,2.350.000 TL,100 TL,,
4008,Ankara,Mamak,Durali Alıç,3920-9993,05-04-2023,3 + 1,150 m2,2. Kat,9 Yaşında,Kombi,9 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,,Kat Mülkiyeti,Hayır,"Güney, Batı",10.000 TL,Doğalgaz,Evet,2.350.000 TL,100 TL,,
4009,Ankara,Mamak,Tuzluçayır,110339-1036,31-03-2023,3 + 1,125 m2,Ara Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Evet,"Güney, Batı",7.000 TL,Doğalgaz,,1.299.000 TL,20 TL,,
4010,Ankara,Çankaya,Maltepe,28547-3317,06-04-2023,4 + 1,140 m2,Yüksek Giriş,45 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Güney, Batı",7.500 TL,Doğalgaz,Evet,2.800.000 TL,850 TL,,
4011,Ankara,Çankaya,Konutkent,10144-6582,30-03-2023,1 + 0,33 m2,19. Kat,10 Yaşında,Merkezi (Pay Ölçer),30 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat İrtifakı,Hayır,Güney,4.000 TL,Doğalgaz,Evet,1.575.000 TL,750 TL,,
4012,Ankara,Gölbaşı,Hacılar,131108-84,07-04-2023,3 + 1,755 m2,,Sıfır Bina,Yerden Isıtma,2 Katlı,Uygun,Eşyalı Değil,3,,Sıfır,Boş,Kat İrtifakı,Evet,"Kuzey, Güney, Doğu, Batı",,Doğalgaz,Evet,13.000.000 TL,,,
4013,Ankara,Mamak,Kazım Orbay,27872-5691,13-03-2023,3 + 1,135 m2,Kot 2,5 Yaşında,Kombi,8 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Güney, Doğu, Batı",5.000 TL,Doğalgaz,Evet,1.450.000 TL,100 TL,,
4014,Ankara,Çankaya,Sancak,113038-42,06-04-2023,3 + 1,120 m2,4. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Güney,10.000 TL,Doğalgaz,Evet,2.250.000 TL,150 TL,,
4015,Ankara,Gölbaşı,Tulumtaş,97196-416,03-03-2023,4 + 1,172 m2,Bahçe Katı,Sıfır Bina,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Güney, Batı",15.000 TL,Doğalgaz,Evet,4.845.000 TL,,,
4016,Ankara,Yenimahalle,Uğur Mumcu,1920-1776,02-04-2023,5 + 1,130 m2,,32 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Kagir,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Kuzey, Güney, Doğu, Batı",9.500 TL,Doğalgaz,Evet,2.585.000 TL,100 TL,,
4017,Ankara,Altındağ,Güneşevler,24202-1426,10-04-2023,3 + 1,130 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Evet,"Güney, Doğu",,Doğalgaz,Evet,1.550.000 TL,,,
4018,Ankara,Çankaya,Emek,6792-3989,16-03-2023,3 + 1,160 m2,2. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Güney, Doğu",6.500 TL,Doğalgaz,Evet,3.800.000 TL,150 TL,,
4019,Ankara,Çankaya,Cevizlidere,6948-6976,01-03-2023,1 + 1,60 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,Kuzey,8.000 TL,Doğalgaz,,2.450.000 TL,200 TL,,
4020,Ankara,Yenimahalle,Turgut Özal,61626-762,10-04-2023,8 + 2,800 m2,Bahçe Katı,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat İrtifakı,Hayır,"Güney, Doğu, Batı",,,,14.800.000 TL,,,
4021,Ankara,Çankaya,Güzeltepe,53653-2226,28-03-2023,2 + 1,120 m2,Giriş Katı,36 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Güney, Doğu, Batı",9.500 TL,Doğalgaz,Evet,2.050.000 TL,65 TL,,
4022,Ankara,Keçiören,Kamil Ocak,24092-3067,22-03-2023,3 + 1,110 m2,2. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,,1,,,,Kat Mülkiyeti,Hayır,Doğu,35.000 TL,,Evet,1.280.000 TL,,,
4023,Ankara,Çankaya,Çiğdem,15735-689,11-04-2023,3 + 1,250 m2,,30 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Kuzey, Güney, Doğu, Batı",30.000 TL,,Evet,7.850.000 TL,,odtü,
4024,Ankara,Elmadağ,Muzaffer Ekşi,21308-326,06-04-2023,6 + 2,280 m2,,20 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,,Doğalgaz,Evet,2.450.000 TL,,Evet (Site Adı Belirtilmemiş),
4025,Ankara,Gölbaşı,Hacılar,71904-337,02-04-2023,4 + 1,400 m2,Bahçe Katı,Sıfır Bina,Kombi,2 Katlı,Uygun,Eşyalı Değil,4,,,Boş,Kat Mülkiyeti,Evet,,,,,15.000.000 TL,,,
4026,Ankara,Yenimahalle,Serhat,8972-3746,05-04-2023,3 + 1,130 m2,5. Kat,30 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Doğu, Batı",7.500 TL,Doğalgaz,Evet,1.750.000 TL,500 TL,Serhat Sitesi,
4027,Ankara,Keçiören,Pınarbaşı,89354-731,21-03-2023,3 + 1,145 m2,Giriş Katı,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat İrtifakı,Hayır,Güney,5.000 TL,Doğalgaz,Evet,1.250.000 TL,50 TL,,
4028,Ankara,Yenimahalle,Batı Sitesi,87926-788,03-04-2023,3 + 1,105 m2,8. Kat,26 Yaşında,Merkezi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Güney",5.000 TL,Doğalgaz,Evet,1.690.000 TL,,,
4029,Ankara,Etimesgut,Topçu,15487-2631,05-04-2023,3 + 1,160 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Batı",7.500 TL,Doğalgaz,Evet,1.875.000 TL,60 TL,,
4030,Ankara,Keçiören,Yayla,120870-509,02-04-2023,3 + 1,120 m2,Kot 1,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,Hayır,"Güney, Doğu",5.000 TL,Doğalgaz,Evet,937.000 TL,50 TL,,
4031,Ankara,Pursaklar,Yunus Emre,65431-11602,08-04-2023,3 + 1,145 m2,4. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,,,Doğalgaz,Evet,2.150.000 TL,,,
4032,Ankara,Yenimahalle,Serhat,8972-3746,05-04-2023,3 + 1,130 m2,5. Kat,30 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Doğu, Batı",7.500 TL,Doğalgaz,Evet,1.750.000 TL,500 TL,Serhat Sitesi,
4033,Ankara,Keçiören,Pınarbaşı,89354-731,21-03-2023,3 + 1,145 m2,Giriş Katı,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat İrtifakı,Hayır,Güney,5.000 TL,Doğalgaz,Evet,1.250.000 TL,50 TL,,
4034,Ankara,Yenimahalle,Batı Sitesi,87926-788,03-04-2023,3 + 1,105 m2,8. Kat,26 Yaşında,Merkezi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Güney",5.000 TL,Doğalgaz,Evet,1.690.000 TL,,,
4035,Ankara,Etimesgut,Topçu,15487-2631,05-04-2023,3 + 1,160 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Batı",7.500 TL,Doğalgaz,Evet,1.875.000 TL,60 TL,,
4036,Ankara,Keçiören,Yayla,120870-509,02-04-2023,3 + 1,120 m2,Kot 1,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,Hayır,"Güney, Doğu",5.000 TL,Doğalgaz,Evet,937.000 TL,50 TL,,
4037,Ankara,Pursaklar,Yunus Emre,65431-11602,08-04-2023,3 + 1,145 m2,4. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,,,Doğalgaz,Evet,2.150.000 TL,,,
4038,Ankara,Altındağ,Beşikkaya,10249-3721,09-04-2023,3 + 1,155 m2,Ara Kat,Sıfır Bina,Kombi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Güney,,Doğalgaz,Evet,1.000.000 TL,,,
4039,Ankara,Çankaya,Seyranbağları,26568-3752,31-03-2023,3 + 1,120 m2,2. Kat,5 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Evet,"Kuzey, Doğu",7.000 TL,Doğalgaz,,2.250.000 TL,50 TL,,
4040,Ankara,Çankaya,Kızılay,114529-798,23-03-2023,4 + 1,160 m2,En Üst Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,Güney,12.000 TL,Doğalgaz,Evet,4.400.000 TL,150 TL,,
4041,Ankara,Çankaya,Alacaatlı,18806-1678,06-04-2023,1 + 1,70 m2,13. Kat,3 Yaşında,Kombi,19 Katlı,Uygun,Eşyalı Değil,1,,,,,Hayır,,,,,1.950.000 TL,,"Goccina Residence (Ankara, Çankaya, Alacaatlı)",
4042,Ankara,Gölbaşı,Bahçelievler,83225-101,30-03-2023,3 + 1,145 m2,Giriş Katı,Sıfır Bina,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,1,,,Boş,Kat Mülkiyeti,Evet,Güney,,,,1.650.000 TL,,,
4043,Ankara,Altındağ,Karapürçek,126522-86,24-03-2023,2 + 1,90 m2,Yüksek Giriş,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Kuzey, Güney, Doğu",5.000 TL,Doğalgaz,Evet,920.000 TL,1 TL,,
4044,Ankara,Mamak,Kutlu,125989-2223,10-04-2023,5 + 1,170 m2,Kot 2,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Güney, Batı",,Doğalgaz,Evet,1.380.000 TL,,,
4045,Ankara,Mamak,Kartaltepe,121128-1467,10-04-2023,4 + 1,170 m2,Kot 1,17 Yaşında,Kombi,3 Katlı,Uygun,,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Güney,,Doğalgaz,Evet,1.250.000 TL,,,
4046,Ankara,Çankaya,Kavaklıdere,58419-3451,10-04-2023,2 + 1,95 m2,3. Kat,45 Yaşında,Merkezi,5 Katlı,Uygun,,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Evet,"Kuzey, Güney",8.000 TL,Doğalgaz,Evet,1.900.000 TL,1.450 TL,,
4047,Ankara,Etimesgut,Şeyh Şamil,88018-274,11-04-2023,3 + 1,168 m2,5. Kat,10 Yaşında,Merkezi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Evet,"Güney, Doğu",7.000 TL,Doğalgaz,Evet,3.500.000 TL,1.250 TL,"İnci Park Evleri (Ankara, Etimesgut, Şeyh Şamil)",
4048,Ankara,Etimesgut,30 Ağustos,89801-1129,11-04-2023,2 + 1,100 m2,Giriş Katı,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Boş,Kat Mülkiyeti,Hayır,"Güney, Batı",,,,998.000 TL,40 TL,,
4049,Ankara,Çankaya,Alacaatlı,129272-391,18-03-2023,1 + 1,78 m2,10. Kat,Sıfır Bina,Merkezi (Pay Ölçer),14 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,Güney,,Doğalgaz,Evet,2.500.000 TL,90 TL,,
4050,Ankara,Sincan,Pınarbaşı,112240-501,18-03-2023,3 + 1,125 m2,Ara Kat,12 Yaşında,Kombi,3 Katlı,Uygun,,1,Betonarme,,Boş,Kat Mülkiyeti,Hayır,"Güney, Batı",,Doğalgaz,Evet,1.225.000 TL,,,
4051,Ankara,Etimesgut,Oğuzlar,131512-306,11-04-2023,2 + 1,115 m2,1. Kat,3 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,Güney,7.500 TL,Doğalgaz,Evet,2.350.000 TL,350 TL,Evet (Site Adı Belirtilmemiş),
4052,Ankara,Çankaya,Huzur,84156-2049,10-04-2023,5 + 1,200 m2,4. Kat,16 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,Hayır,"Doğu, Batı",,,,2.950.000 TL,,,
4053,Ankara,Keçiören,Kavacık Subayevleri,98484-505,13-04-2023,3 + 1,105 m2,1. Kat,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,Hayır,"Güney, Doğu",,Doğalgaz,Evet,1.350.000 TL,,,
4054,Ankara,Çankaya,Bayraktar,33976-572,09-03-2023,3 + 1,110 m2,Kot 1,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Kuzey, Batı",5.500 TL,Doğalgaz,Evet,1.600.000 TL,1.500 TL,,
