,District,Neighborhood,Num_Of_Room,Area,Floor,Age,Heat_type,Apt_Floor,Credit_Eli,Items,Num_of_Bath,Usage,Price
12095,Keçiören,Karakaya,5,160.0,interstage,0.0,Kombi,5.0,1.0,1,2.0,Boş,1792000.0
12096,Keçiören,Şehit Kubilay,4,140.0,interstage,8.0,Kombi,4.0,1.0,0,1.0,Boş,1350000.0
12097,Sincan,Plevne,4,110.0,interstage,30.0,Kombi,4.0,1.0,0,1.0,Boş,949000.0
12098,Keçiören,Aşağı Eğlence,3,125.0,interstage,16.0,Kombi,3.0,1.0,0,1.0,Boş,1489000.0
12099,Pursaklar,Mimar Sinan,4,130.0,interstage,17.0,Kombi,8.0,1.0,0,1.0,Boş,1810000.0
12100,Keçiören,Yayla,4,130.0,interstage,8.0,Kombi,3.0,1.0,0,1.0,Boş,1565000.0
12101,Çankaya,İlkadım,4,130.0,interstage,26.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1650000.0
12102,Gölbaşı,Taşpınar,2,44.0,interstage,0.0,Kombi,5.0,1.0,0,1.0,Boş,1800000.0
12103,Mamak,Fahri Korutürk,4,155.0,interstage,10.0,Kombi,17.0,1.0,0,1.0,Mülk Sahibi,1699000.0
12104,Çankaya,Mürsel Uluç,4,120.0,interstage,15.0,Kombi,2.0,1.0,0,1.0,Boş,1620000.0
12105,Çankaya,Alacaatlı,5,216.0,interstage,4.0,Kombi,25.0,1.0,1,3.0,Kiracılı,7500000.0
12106,Keçiören,Sancaktepe,2,60.0,interstage,5.0,Kombi,3.0,1.0,0,1.0,Boş,685000.0
12107,Mamak,Bahçelerüstü,4,125.0,interstage,10.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1550000.0
12108,Mamak,Akşemsettin,4,162.0,interstage,11.0,Merkezi,40.0,1.0,0,2.0,Kiracılı,3125000.0
12109,Mamak,General Zeki Doğan,4,120.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Boş,1549000.0
12110,Çankaya,Emek,4,155.0,interstage,15.0,Merkezi,3.0,1.0,0,1.0,Kiracılı,3800000.0
12111,Altındağ,Güneşevler,5,200.0,interstage,4.0,Kombi,13.0,1.0,0,2.0,Mülk Sahibi,3750000.0
12112,Etimesgut,Atakent,4,110.0,interstage,20.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1450000.0
12113,Çankaya,Osman Temiz,5,300.0,interstage,20.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,4250000.0
12114,Mamak,General Zeki Doğan,4,125.0,interstage,15.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1400000.0
12115,Pursaklar,Mimar Sinan,5,206.0,interstage,3.0,Merkezi (Pay Ölçer),15.0,1.0,0,2.0,Mülk Sahibi,4200000.0
12116,Altındağ,Başpınar,4,125.0,interstage,0.0,Kombi,4.0,1.0,0,1.0,Boş,1200000.0
12117,Mamak,Akdere,5,245.0,interstage,6.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,1700000.0
12118,Keçiören,Kafkas,4,125.0,interstage,20.0,Kombi,3.0,1.0,0,1.0,Boş,679000.0
12119,Çankaya,Ahlatlıbel,5,220.0,interstage,5.0,Merkezi,13.0,1.0,0,3.0,Boş,7500000.0
12120,Çankaya,Huzur,3,105.0,interstage,20.0,Kombi,4.0,1.0,1,1.0,Boş,2195000.0
12121,Keçiören,Sancaktepe,4,145.0,interstage,6.0,Kombi,4.0,1.0,0,2.0,Kiracılı,2099000.0
12122,Keçiören,Etlik,2,85.0,interstage,0.0,Kombi,4.0,1.0,0,1.0,Boş,1370000.0
12123,Keçiören,Etlik,4,125.0,interstage,10.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1500000.0
12124,Çankaya,Mürsel Uluç,5,240.0,interstage,2.0,Kombi,6.0,1.0,0,3.0,Mülk Sahibi,3800000.0
12125,Mamak,Gülveren,5,180.0,interstage,4.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,2095000.0
12126,Keçiören,Esertepe,4,145.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Boş,1400000.0
12127,Mamak,Kutlu,4,140.0,interstage,20.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,1455000.0
12128,Keçiören,Ufuktepe,4,130.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1250000.0
12129,Çankaya,Harbiye,4,130.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1849000.0
12130,Mamak,Mehtap,4,115.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Kiracılı,980000.0
12131,Yenimahalle,25 Mart,3,90.0,interstage,40.0,Merkezi,3.0,1.0,0,1.0,Mülk Sahibi,1990000.0
12132,Çankaya,Harbiye,3,90.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1375000.0
12133,Mamak,Misket,5,260.0,interstage,20.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,1550000.0
12134,Pursaklar,Fatih,4,125.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Boş,1520000.0
12135,Altındağ,Beşikkaya,4,120.0,interstage,2.0,Kombi,5.0,1.0,0,1.0,Boş,875000.0
12136,Keçiören,Karakaya,4,148.0,interstage,15.0,Kombi,8.0,1.0,1,2.0,Mülk Sahibi,1159000.0
12137,Etimesgut,Piyade,4,145.0,interstage,0.0,Kombi,3.0,1.0,0,2.0,Boş,2250000.0
12138,Pursaklar,Yunus Emre,4,120.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1250000.0
12139,Keçiören,Etlik,4,105.0,interstage,35.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1150000.0
12140,Mamak,Karaağaç,3,100.0,interstage,4.0,Kombi,12.0,1.0,0,1.0,Kiracılı,1249000.0
12141,Keçiören,Ayvalı,5,185.0,interstage,0.0,Merkezi (Pay Ölçer),14.0,1.0,0,2.0,Boş,3100000.0
12142,Mamak,Akşemsettin,3,170.0,interstage,12.0,Kombi,3.0,1.0,1,2.0,Mülk Sahibi,960000.0
12143,Çankaya,Şehit Cevdet Özdemir,6,200.0,interstage,18.0,Kombi,6.0,1.0,0,2.0,Mülk Sahibi,2750000.0
12144,Çankaya,Harbiye,4,125.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1849000.0
12145,Mamak,Kutlu,4,120.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1700000.0
12146,Mamak,Akşemsettin,4,125.0,interstage,5.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1180000.0
12147,Çankaya,Aydınlar,4,140.0,interstage,20.0,Kombi,2.0,1.0,0,1.0,Kiracılı,2265000.0
12148,Keçiören,Aktepe,4,145.0,interstage,10.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1960000.0
12149,Çankaya,Naci Çakır,4,150.0,interstage,23.0,Merkezi,10.0,1.0,0,1.0,Kiracılı,3599000.0
12150,Pursaklar,Merkez,4,130.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1425000.0
12151,Mamak,Bostancık,3,100.0,interstage,3.0,Kombi,5.0,1.0,0,2.0,Mülk Sahibi,815000.0
12152,Mamak,Kutlu,6,210.0,interstage,7.0,Kombi,3.0,1.0,0,2.0,Boş,2497000.0
12153,Mamak,Bahçelerüstü,4,120.0,interstage,7.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1270000.0
12154,Keçiören,Karakaya,4,155.0,interstage,4.0,Kombi,3.0,1.0,0,2.0,Boş,1645000.0
12155,Mamak,Karaağaç,4,110.0,interstage,5.0,Merkezi,14.0,1.0,0,2.0,Mülk Sahibi,1510000.0
12156,Pursaklar,Mimar Sinan,5,190.0,interstage,0.0,Merkezi (Pay Ölçer),17.0,1.0,0,2.0,Boş,4750000.0
12157,Keçiören,Ovacık,5,200.0,interstage,0.0,Merkezi (Pay Ölçer),21.0,1.0,0,2.0,Boş,3200000.0
12158,Mamak,Gülveren,4,140.0,interstage,3.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1650000.0
12159,Keçiören,İncirli,5,210.0,interstage,21.0,Kombi,2.0,1.0,0,2.0,Boş,1750000.0
12160,Yenimahalle,Pamuklar,5,150.0,interstage,0.0,Kombi,14.0,1.0,0,2.0,Boş,3699000.0
12161,Keçiören,Ovacık,4,200.0,interstage,0.0,Merkezi (Pay Ölçer),14.0,1.0,0,2.0,Boş,3050000.0
12162,Keçiören,Ayvalı,4,125.0,interstage,20.0,Kombi,6.0,1.0,0,1.0,Boş,1090000.0
12163,Çankaya,Aydınlar,3,100.0,interstage,25.0,Merkezi,3.0,1.0,0,1.0,Mülk Sahibi,1575000.0
12164,Etimesgut,Topçu,3,100.0,interstage,18.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1100000.0
12165,Mamak,Tuzluçayır,5,205.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,2050000.0
12166,Keçiören,Hisar,4,135.0,interstage,13.0,Kombi,5.0,1.0,0,1.0,Boş,1495000.0
12167,Mamak,Şahintepe,6,190.0,interstage,1.0,Kombi,4.0,1.0,0,2.0,Boş,1850000.0
12168,Mamak,Ekin,4,120.0,interstage,2.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,825000.0
12169,Pursaklar,Yunus Emre,4,125.0,interstage,13.0,Kombi,3.0,1.0,0,1.0,Boş,1450000.0
12170,Keçiören,Şenlik,3,110.0,interstage,30.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1210000.0
12171,Keçiören,Etlik,5,150.0,interstage,18.0,Kombi,3.0,1.0,1,1.0,Boş,2250000.0
12172,Mamak,Mutlu,5,180.0,interstage,7.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1850000.0
12173,Pursaklar,Mimar Sinan,5,180.0,interstage,0.0,Yerden Isıtma,15.0,1.0,0,2.0,Boş,3000000.0
12174,Keçiören,Ovacık,5,220.0,interstage,2.0,Merkezi (Pay Ölçer),16.0,1.0,0,2.0,Boş,3500000.0
12175,Mamak,Demirlibahçe,4,150.0,interstage,1.0,Kombi,3.0,1.0,0,2.0,Boş,2650000.0
12176,Keçiören,Etlik,4,135.0,interstage,21.0,Kombi,2.0,1.0,0,1.0,Boş,1550000.0
12177,Etimesgut,Tunahan,4,135.0,interstage,13.0,Kombi,14.0,1.0,0,1.0,Mülk Sahibi,2550000.0
12178,Keçiören,Ovacık,6,275.0,interstage,0.0,Merkezi (Pay Ölçer),25.0,1.0,1,2.0,Boş,6250000.0
12179,Keçiören,Etlik,4,155.0,interstage,11.0,Merkezi (Pay Ölçer),7.0,1.0,0,1.0,Mülk Sahibi,2750000.0
12180,Mamak,Mehtap,4,135.0,interstage,5.0,Kombi,6.0,1.0,0,1.0,Mülk Sahibi,2250000.0
12181,Çankaya,Osman Temiz,4,125.0,interstage,25.0,Merkezi,3.0,1.0,0,1.0,Boş,1830000.0
12182,Mamak,Aşık Veysel,4,125.0,interstage,20.0,Kombi,4.0,1.0,0,1.0,Boş,1590000.0
12183,Etimesgut,Yukarıyurtçu,4,110.0,interstage,15.0,Merkezi,11.0,1.0,0,1.0,Boş,2050000.0
12184,Mamak,Durali Alıç,4,135.0,interstage,4.0,Kombi,9.0,1.0,0,2.0,Mülk Sahibi,1665000.0
12185,Altındağ,Battalgazi,3,90.0,interstage,0.0,Kombi,5.0,1.0,0,1.0,Boş,790000.0
12186,Keçiören,Karakaya,5,165.0,interstage,0.0,Kombi,3.0,1.0,1,2.0,Boş,2250000.0
12187,Keçiören,19 Mayıs,3,85.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,838000.0
12188,Mamak,Durali Alıç,5,125.0,interstage,5.0,Kombi,13.0,1.0,0,1.0,Mülk Sahibi,1580000.0
12189,Mamak,Peyami Safa,4,135.0,interstage,16.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1419000.0
12190,Pursaklar,Mimar Sinan,5,185.0,interstage,0.0,Merkezi (Pay Ölçer),14.0,1.0,0,2.0,Boş,2975000.0
12191,Keçiören,Esertepe,4,185.0,interstage,2.0,Kombi,4.0,1.0,1,2.0,Boş,2200000.0
12192,Keçiören,Yayla,3,110.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1750000.0
12193,Mamak,Ege,5,230.0,interstage,10.0,Kombi,8.0,1.0,0,2.0,Boş,3250000.0
12194,Mamak,Fahri Korutürk,4,140.0,interstage,4.0,Kombi,15.0,1.0,0,1.0,Mülk Sahibi,1900000.0
12195,Yenimahalle,Gazi,3,75.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,2750000.0
12196,Yenimahalle,Turgut Özal,5,190.0,interstage,5.0,Merkezi (Pay Ölçer),7.0,1.0,0,2.0,Mülk Sahibi,5450000.0
12197,Mamak,Mehtap,4,135.0,interstage,5.0,Kombi,6.0,1.0,0,1.0,Mülk Sahibi,2250000.0
12198,Çankaya,Osman Temiz,4,125.0,interstage,25.0,Merkezi,3.0,1.0,0,1.0,Boş,1830000.0
12199,Mamak,Aşık Veysel,4,125.0,interstage,20.0,Kombi,4.0,1.0,0,1.0,Boş,1590000.0
12200,Etimesgut,Yukarıyurtçu,4,110.0,interstage,15.0,Merkezi,11.0,1.0,0,1.0,Boş,2050000.0
12201,Mamak,Durali Alıç,4,135.0,interstage,4.0,Kombi,9.0,1.0,0,2.0,Mülk Sahibi,1665000.0
12202,Altındağ,Battalgazi,3,90.0,interstage,0.0,Kombi,5.0,1.0,0,1.0,Boş,790000.0
12203,Keçiören,Karakaya,5,165.0,interstage,0.0,Kombi,3.0,1.0,1,2.0,Boş,2250000.0
12204,Keçiören,19 Mayıs,3,85.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,838000.0
12205,Mamak,Durali Alıç,5,125.0,interstage,5.0,Kombi,13.0,1.0,0,1.0,Mülk Sahibi,1580000.0
12206,Mamak,Peyami Safa,4,135.0,interstage,16.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1419000.0
12207,Pursaklar,Mimar Sinan,5,185.0,interstage,0.0,Merkezi (Pay Ölçer),14.0,1.0,0,2.0,Boş,2975000.0
12208,Keçiören,Esertepe,4,185.0,interstage,2.0,Kombi,4.0,1.0,1,2.0,Boş,2200000.0
12209,Keçiören,Yayla,3,110.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1750000.0
12210,Mamak,Ege,5,230.0,interstage,10.0,Kombi,8.0,1.0,0,2.0,Boş,3250000.0
12211,Mamak,Fahri Korutürk,4,140.0,interstage,4.0,Kombi,15.0,1.0,0,1.0,Mülk Sahibi,1900000.0
12212,Mamak,Fahri Korutürk,4,140.0,interstage,4.0,Kombi,15.0,1.0,0,1.0,Mülk Sahibi,1900000.0
12213,Yenimahalle,Gazi,3,75.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,2750000.0
12214,Yenimahalle,Turgut Özal,5,190.0,interstage,5.0,Merkezi (Pay Ölçer),7.0,1.0,0,2.0,Mülk Sahibi,5450000.0
12215,Mamak,Harman,4,125.0,interstage,7.0,Kombi,3.0,1.0,0,1.0,Boş,1390000.0
12216,Mamak,General Zeki Doğan,4,135.0,interstage,13.0,Kombi,3.0,1.0,0,1.0,Kiracılı,850000.0
12217,Altındağ,Güneşevler,4,135.0,interstage,0.0,Kombi,3.0,1.0,0,2.0,Boş,2100000.0
12218,Mamak,Şafaktepe,4,125.0,interstage,20.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1699000.0
12219,Altındağ,Karapürçek,4,105.0,interstage,14.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,840000.0
12220,Pursaklar,Fatih,6,250.0,interstage,15.0,Kombi,4.0,1.0,0,2.0,Boş,1900000.0
12221,Keçiören,Karşıyaka,4,130.0,interstage,10.0,Kombi,8.0,1.0,1,1.0,Boş,1000000.0
12222,Mamak,Durali Alıç,4,105.0,interstage,8.0,Merkezi,15.0,1.0,0,1.0,Mülk Sahibi,1250000.0
12223,Mamak,Durali Alıç,4,140.0,interstage,3.0,Kombi,15.0,1.0,0,1.0,Mülk Sahibi,1834000.0
12224,Pursaklar,Yunus Emre,4,135.0,interstage,16.0,Kombi,6.0,1.0,0,2.0,Mülk Sahibi,1695000.0
12225,Yenimahalle,Aşağı Yahyalar,5,160.0,interstage,0.0,Kombi,8.0,1.0,0,2.0,Boş,3150000.0
12226,Keçiören,Ovacık,5,200.0,interstage,2.0,Merkezi (Pay Ölçer),23.0,1.0,0,2.0,Boş,3199000.0
12227,Keçiören,Yayla,4,135.0,interstage,0.0,Kombi,3.0,1.0,0,2.0,Boş,2150000.0
12228,Mamak,Ege,5,250.0,interstage,10.0,Kombi,7.0,1.0,0,1.0,Mülk Sahibi,3300000.0
12229,Gölbaşı,İncek,2,45.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1200000.0
12230,Mamak,Şahintepe,4,125.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1325000.0
12231,Mamak,Çağlayan,4,125.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1300000.0
12232,Keçiören,Ayvalı,5,217.0,interstage,0.0,Merkezi (Pay Ölçer),14.0,1.0,0,2.0,Boş,2650000.0
12233,Çankaya,Ata,4,155.0,interstage,13.0,Kombi,5.0,1.0,0,1.0,Mülk Sahibi,2855000.0
12234,Altındağ,Doğantepe,4,130.0,interstage,5.0,Kombi,3.0,1.0,0,2.0,Boş,1650000.0
12235,Mamak,Şafaktepe,4,140.0,interstage,8.0,Kombi,8.0,1.0,0,1.0,Boş,2900000.0
12236,Altındağ,Battalgazi,4,130.0,interstage,12.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,880000.0
12237,Keçiören,Esertepe,5,160.0,interstage,7.0,Kombi,3.0,1.0,0,2.0,Kiracılı,2250000.0
12238,Mamak,General Zeki Doğan,4,115.0,interstage,21.0,Kombi,3.0,1.0,0,1.0,Boş,713000.0
12239,Keçiören,Etlik,4,125.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,1275000.0
12240,Mamak,Şahintepe,4,120.0,interstage,5.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1510000.0
12241,Yenimahalle,Burç,4,160.0,interstage,0.0,Merkezi (Pay Ölçer),15.0,1.0,0,2.0,Boş,2599000.0
12242,Altındağ,Örnek,4,150.0,interstage,4.0,Merkezi (Pay Ölçer),12.0,1.0,0,2.0,Kiracılı,2600000.0
12243,Keçiören,Etlik,4,135.0,interstage,25.0,Kombi,13.0,1.0,0,1.0,Mülk Sahibi,2590000.0
12244,Gölbaşı,İncek,2,55.0,interstage,0.0,Merkezi (Pay Ölçer),3.0,0.0,0,1.0,Boş,1750000.0
12245,Mamak,Kutlu,4,150.0,interstage,7.0,Kombi,3.0,1.0,0,1.0,Boş,1800000.0
12246,Mamak,General Zeki Doğan,4,120.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Kiracılı,885000.0
12247,Çankaya,Harbiye,3,95.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,1220000.0
12248,Mamak,Şafaktepe,4,120.0,interstage,20.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1350000.0
12249,Yenimahalle,Demetgül,4,135.0,interstage,5.0,Merkezi (Pay Ölçer),7.0,1.0,0,1.0,Mülk Sahibi,1599000.0
12250,Çankaya,Osman Temiz,4,150.0,interstage,15.0,Kombi,4.0,1.0,0,2.0,Kiracılı,2500000.0
12251,Keçiören,Etlik,5,145.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1295000.0
12252,Mamak,Fahri Korutürk,5,210.0,interstage,6.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,1975000.0
12253,Altındağ,Karapürçek,4,120.0,interstage,16.0,Kombi,4.0,1.0,0,1.0,Kiracılı,800000.0
12254,Keçiören,Ovacık,6,280.0,interstage,1.0,Merkezi (Pay Ölçer),23.0,1.0,0,2.0,Boş,7249000.0
12255,Keçiören,Etlik,4,160.0,interstage,25.0,Kombi,3.0,1.0,0,2.0,Boş,2050000.0
12256,Mamak,Durali Alıç,4,155.0,interstage,10.0,Kombi,10.0,1.0,0,1.0,Kiracılı,2375000.0
12257,Mamak,Kutlu,4,115.0,interstage,15.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1400000.0
12258,Yenimahalle,Turgut Özal,5,192.0,interstage,3.0,Merkezi (Pay Ölçer),15.0,1.0,0,2.0,Mülk Sahibi,4750000.0
12259,Çankaya,Şehit Cevdet Özdemir,3,100.0,interstage,23.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1250000.0
12260,Keçiören,Ayvalı,4,120.0,interstage,28.0,Kombi,3.0,1.0,0,1.0,Boş,1299000.0
12261,Mamak,Boğaziçi,4,140.0,interstage,4.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1750000.0
12262,Etimesgut,Yeni Bağlıca,4,185.0,interstage,8.0,Merkezi (Pay Ölçer),10.0,1.0,0,2.0,Mülk Sahibi,3189000.0
12263,Etimesgut,Devlet,4,110.0,interstage,1.0,Merkezi (Pay Ölçer),31.0,1.0,0,1.0,Boş,3385000.0
12264,Altındağ,Güneşevler,4,130.0,interstage,5.0,Kombi,3.0,1.0,0,1.0,Kiracılı,2185000.0
12265,Pursaklar,Tevfik İleri,5,185.0,interstage,4.0,Kombi,12.0,1.0,0,2.0,Boş,3650000.0
12266,Mamak,Bahçelerüstü,5,200.0,interstage,7.0,Kombi,4.0,1.0,1,2.0,Mülk Sahibi,2200000.0
12267,Pursaklar,Yunus Emre,4,125.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1279000.0
12268,Altındağ,Karapürçek,4,125.0,interstage,14.0,Kombi,5.0,1.0,0,1.0,Boş,880000.0
12269,Keçiören,Yükseltepe,4,130.0,interstage,4.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,1579000.0
12270,Pursaklar,Merkez,5,180.0,interstage,4.0,Merkezi (Pay Ölçer),14.0,1.0,0,2.0,Mülk Sahibi,3000000.0
12271,Keçiören,Ovacık,6,260.0,interstage,2.0,Merkezi (Pay Ölçer),23.0,1.0,0,2.0,Boş,4050000.0
12272,Keçiören,Etlik,6,250.0,interstage,20.0,Kombi,3.0,1.0,0,3.0,Boş,1980000.0
12273,Mamak,Şahintepe,6,335.0,interstage,10.0,Kombi,3.0,1.0,0,4.0,Mülk Sahibi,2800000.0
12274,Mamak,Mutlu,5,185.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1950000.0
12275,Çankaya,Ata,6,220.0,interstage,7.0,Kombi,2.0,1.0,0,3.0,Mülk Sahibi,3800000.0
12276,Altındağ,Güneşevler,4,130.0,interstage,10.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1600000.0
12277,Mamak,Kartaltepe,4,140.0,interstage,5.0,Kombi,3.0,1.0,0,2.0,Kiracılı,1950000.0
12278,Pursaklar,Merkez,5,185.0,interstage,3.0,Kombi,12.0,1.0,0,2.0,Boş,2750000.0
12279,Mamak,Başak,4,120.0,interstage,28.0,Other,3.0,1.0,0,1.0,Kiracılı,380000.0
12280,Keçiören,Osmangazi,4,110.0,interstage,10.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1250000.0
12281,Mamak,Saimekadın,4,120.0,interstage,13.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1559000.0
12282,Çankaya,İlkadım,4,110.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,1950000.0
12283,Keçiören,Etlik,4,147.0,interstage,16.0,Merkezi (Pay Ölçer),14.0,1.0,0,1.0,Boş,2099000.0
12284,Keçiören,Ovacık,5,200.0,interstage,0.0,Merkezi (Pay Ölçer),16.0,1.0,0,2.0,Boş,4099000.0
12285,Etimesgut,Elvan,4,135.0,interstage,0.0,Kombi,4.0,1.0,0,1.0,Boş,2650000.0
12286,Mamak,Mutlu,6,170.0,interstage,10.0,Kombi,3.0,1.0,0,2.0,Boş,1500000.0
12287,Mamak,Hürel,6,300.0,interstage,15.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,2750000.0
12288,Gölbaşı,Kızılcaşar,4,100.0,interstage,0.0,Kombi,3.0,1.0,0,2.0,Boş,2950000.0
12289,Mamak,Bahçelerüstü,4,125.0,interstage,15.0,Kombi,4.0,1.0,0,1.0,Kiracılı,1550000.0
12290,Mamak,Bahçelerüstü,4,125.0,interstage,7.0,Kombi,4.0,1.0,0,1.0,Kiracılı,1060000.0
12291,Çankaya,Keklik Pınarı,5,180.0,interstage,15.0,Merkezi,7.0,1.0,0,2.0,Mülk Sahibi,3750000.0
12292,Altındağ,Güneşevler,4,130.0,interstage,10.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1890000.0
12293,Mamak,Mehtap,6,260.0,interstage,15.0,Kombi,4.0,1.0,0,2.0,Boş,1350000.0
12294,Mamak,Başak,4,130.0,interstage,12.0,Kombi,5.0,1.0,0,1.0,Mülk Sahibi,880000.0
12295,Pursaklar,Merkez,5,216.0,interstage,5.0,Merkezi (Pay Ölçer),12.0,1.0,0,2.0,Mülk Sahibi,3000000.0
12296,Mamak,Misket,4,120.0,interstage,5.0,Kombi,3.0,1.0,0,1.0,Boş,990000.0
12297,Mamak,Altınevler,3,108.0,interstage,0.0,Merkezi (Pay Ölçer),24.0,1.0,0,2.0,Boş,2100000.0
12298,Keçiören,Ovacık,5,190.0,interstage,1.0,Merkezi (Pay Ölçer),19.0,1.0,0,2.0,Boş,3575000.0
12299,Keçiören,Ayvalı,5,175.0,interstage,5.0,Kombi,16.0,1.0,0,2.0,Mülk Sahibi,2750000.0
12300,Keçiören,Ovacık,4,180.0,interstage,0.0,Merkezi (Pay Ölçer),14.0,1.0,0,2.0,Boş,3399000.0
12301,Mamak,Türközü,4,150.0,interstage,10.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1750000.0
12302,Mamak,General Zeki Doğan,4,125.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1200000.0
12303,Mamak,Durali Alıç,4,140.0,interstage,5.0,Kombi,10.0,1.0,0,2.0,Boş,1690000.0
12304,Çankaya,Ata,5,150.0,interstage,15.0,Kombi,4.0,1.0,0,2.0,Mülk Sahibi,4000000.0
12305,Mamak,Ekin,7,190.0,interstage,5.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,2500000.0
12306,Mamak,Ege,5,250.0,interstage,9.0,Kombi,7.0,1.0,0,2.0,Boş,3290000.0
12307,Mamak,Başak,4,120.0,interstage,22.0,Kombi,4.0,1.0,0,1.0,Boş,785000.0
12308,Mamak,Mehtap,4,135.0,interstage,3.0,Kombi,6.0,1.0,0,1.0,Mülk Sahibi,2250000.0
12309,Pursaklar,Merkez,5,180.0,interstage,5.0,Merkezi (Pay Ölçer),12.0,1.0,0,2.0,Mülk Sahibi,2250000.0
12310,Gölbaşı,İncek,3,120.0,interstage,0.0,Kombi,2.0,1.0,0,1.0,Boş,2800000.0
12311,Pursaklar,Yunus Emre,5,185.0,interstage,5.0,Merkezi (Pay Ölçer),11.0,1.0,0,2.0,Boş,2900000.0
12312,Keçiören,Yayla,4,130.0,interstage,10.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,1520000.0
12313,Keçiören,Bağlarbaşı,4,135.0,interstage,16.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1550000.0
12314,Keçiören,Ovacık,5,200.0,interstage,2.0,Merkezi (Pay Ölçer),18.0,1.0,0,2.0,Boş,3650000.0
12315,Mamak,Şahintepe,6,280.0,interstage,5.0,Kombi,4.0,1.0,0,2.0,Kiracılı,2200000.0
